Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""0-1""",BBL,Defenders,Defuse
1Lotus,2,"""0-2""",BBL,Defenders,Defuse
1Lotus,3,"""1-2""",NAVI,Attackers,Spike Detonation
1Lotus,4,"""2-2""",NAVI,Attackers,Spike Detonation
1Lotus,5,"""2-3""",BBL,Defenders,Elimination
1Lotus,6,"""2-4""",BBL,Defenders,Time Expired
1Lotus,7,"""3-4""",NAVI,Attackers,Spike Detonation
1Lotus,8,"""4-4""",NAVI,Attackers,Spike Detonation
1Lotus,9,"""5-4""",NAVI,Attackers,Elimination
1Lotus,10,"""5-5""",BBL,Defenders,Defuse
1Lotus,11,"""6-5""",NAVI,Attackers,Elimination
1Lotus,12,"""7-5""",NAVI,Attackers,Elimination
1Lotus,13,"""7-6""",NAVI,Attackers,Elimination
1Lotus,14,"""8-6""",BBL,Defenders,Defuse
1Lotus,15,"""9-6""",BBL,Defenders,Elimination
1Lotus,16,"""10-6""",BBL,Defenders,Defuse
1Lotus,17,"""11-6""",BBL,Defenders,Elimination
1Lotus,18,"""11-7""",NAVI,Attackers,Elimination
1Lotus,19,"""11-8""",NAVI,Attackers,Spike Detonation
1Lotus,20,"""12-8""",BBL,Defenders,Defuse
1Lotus,21,"""12-9""",NAVI,Attackers,Elimination
1Lotus,22,"""13-9""",BBL,Defenders,Time Expired
1Lotus,23,"""""",,,
1Lotus,24,"""""",,,
