,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
JessieVash TS,,,1 Round 19 SyouTa Dep CLZ,1 Round 13 SugarZ3ro CLZ Dep Xdll,,1 Round 19 CLZ,,,,,44,1,0
Jremy TS,,5 Round 1 Dep SyouTa Round 5 Xdll SyouTa Round 10 SyouTa SugarZ3ro Round 12 SyouTa SugarZ3ro Round 20 CLZ Xdll,1 Round 6 Xdll SyouTa CLZ,,,,,,,,61,0,0
invy TS,,6 Round 1 CLZ Xdll Round 2 Xdll SugarZ3ro Round 3 Xdll CLZ Round 8 Dep Xdll Round 10 CLZ Dep Round 21 SugarZ3ro CLZ,,,,1 Round 12 CLZ,,,,,60,1,0
2GE TS,,4 Round 16 Xdll SugarZ3ro Round 19 SugarZ3ro Xdll Round 21 Dep Xdll Round 22 SugarZ3ro CLZ,,,,,,,,,55,2,0
Wild0reoo TS,,2 Round 2 Dep CLZ Round 20 Dep SugarZ3ro,,,,,,,,,37,5,1
Dep ZETA,,3 Round 11 Wild0reoo JessieVash Round 17 Jremy Wild0reoo Round 20 2GE invy,1 Round 5 JessieVash Wild0reoo 2GE,,1 Round 3 JessieVash Wild0reoo Jremy 2GE invy,,,,,,67,0,1
CLZ ZETA,,6 Round 7 Wild0reoo 2GE Round 12 2GE JessieVash Round 15 JessieVash Jremy Round 17 invy JessieVash Round 21 JessieVash 2GE Round 22 Jremy Wild0reoo,,,,,,,,,79,6,1
SugarZ3ro ZETA,,5 Round 1 Jremy JessieVash Round 11 2GE invy Round 13 Wild0reoo Jremy Round 14 invy JessieVash Round 15 2GE Wild0reoo,,,,,,,,,69,1,0
SyouTa ZETA,,2 Round 4 Wild0reoo invy Round 16 Wild0reoo Jremy,,1 Round 18 invy Jremy JessieVash Wild0reoo,,,,,,,50,1,2
Xdll ZETA,,2 Round 8 Jremy 2GE Round 12 Jremy Wild0reoo,1 Round 14 Jremy Wild0reoo 2GE,,,,,,,,31,0,0
