,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
JessieVash TS,,4 Round 4 SyouTa CLZ Round 11 Xdll SugarZ3ro Round 16 SugarZ3ro CLZ Round 24 Dep SyouTa,,,,,,,,,51,0,0
Jremy TS,,5 Round 3 SugarZ3ro Xdll Round 6 CLZ SyouTa Round 12 Xdll SugarZ3ro Round 13 CLZ SugarZ3ro Round 18 CLZ Dep,,,,,,,,,52,1,1
invy TS,,6 Round 6 SugarZ3ro Dep Round 7 SyouTa Dep Round 9 SugarZ3ro CLZ Round 10 Xdll SugarZ3ro Round 14 Xdll CLZ Round 24 Xdll CLZ,3 Round 5 Xdll Dep SugarZ3ro Round 16 Xdll Dep SyouTa Round 17 Xdll SyouTa Dep,,,,,,,,84,6,1
2GE TS,,1 Round 14 Dep SyouTa,,,,,,,,,17,2,2
Wild0reoo TS,,4 Round 3 Dep SyouTa Round 7 SugarZ3ro CLZ Round 19 CLZ Xdll Round 23 Xdll SugarZ3ro,2 Round 11 Dep SyouTa CLZ Round 15 CLZ Xdll Dep,,,,,,,,71,0,0
Dep ZETA,,3 Round 1 invy 2GE Round 2 Jremy JessieVash Round 15 Jremy invy,,1 Round 21 JessieVash Wild0reoo 2GE invy,,,,,,,47,1,1
CLZ ZETA,,2 Round 15 JessieVash 2GE Round 23 invy Jremy,1 Round 16 Wild0reoo 2GE Jremy,2 Round 5 Jremy Wild0reoo JessieVash invy Round 8 invy Wild0reoo Jremy JessieVash,,2 Round 5 invy Round 12 Jremy,,,,,76,6,2
SugarZ3ro ZETA,,2 Round 12 Wild0reoo 2GE Round 19 Wild0reoo JessieVash,,,,,1 Round 24 invy JessieVash,,,,40,1,1
SyouTa ZETA,,3 Round 1 Jremy JessieVash Round 11 Jremy JessieVash Round 20 Wild0reoo 2GE,2 Round 22 2GE Wild0reoo invy Round 24 Jremy 2GE Wild0reoo,,,,,,,,57,1,0
Xdll ZETA,,3 Round 2 invy 2GE Round 7 2GE Jremy Round 12 JessieVash invy,1 Round 18 invy JessieVash Jremy,,,1 Round 18 Jremy,,,,,51,0,1
