Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Rarga,XLG,Map_2_2Ascent,All,Yoru,1.94,346,21,6,1,+15,93%,216,42%,3,0,+3
happywei,XLG,Map_2_2Ascent,All,Cypher,1.87,273,14,4,9,+10,93%,174,30%,1,0,+1
Viva,XLG,Map_2_2Ascent,All,Sova,1.45,274,15,5,6,+10,87%,161,20%,2,1,+1
YOU,XLG,Map_2_2Ascent,All,Deadlock,1.44,225,13,5,4,+8,73%,145,29%,5,3,+2
coconut,XLG,Map_2_2Ascent,All,Omen,1.30,162,9,5,9,+4,93%,100,38%,0,0,0
Ezeir,NOVA,Map_2_2Ascent,All,Omen,0.55,149,7,14,2,-7,47%,109,14%,1,3,-2
GuanG,NOVA,Map_2_2Ascent,All,Killjoy,0.52,121,6,14,0,-8,33%,74,29%,2,0,+2
OBONE,NOVA,Map_2_2Ascent,All,Yoru,0.39,87,5,14,1,-9,33%,50,42%,0,3,-3
cb,NOVA,Map_2_2Ascent,All,Tejo,0.30,123,5,15,1,-10,40%,81,7%,1,3,-2
o0o0o,NOVA,Map_2_2Ascent,All,Breach,0.03,60,2,15,2,-13,33%,44,17%,0,2,-2
Rarga,XLG,Map_2_2Ascent,Attack,Yoru,2.89,476,6,0,0,+6,100%,263,24%,1,0,+1
happywei,XLG,Map_2_2Ascent,Attack,Cypher,2.25,284,3,0,1,+3,100%,156,18%,1,0,+1
Viva,XLG,Map_2_2Ascent,Attack,Sova,0.69,201,2,2,1,0,67%,161,33%,0,1,-1
YOU,XLG,Map_2_2Ascent,Attack,Deadlock,1.65,165,2,0,2,+2,100%,137,17%,0,0,0
coconut,XLG,Map_2_2Ascent,Attack,Omen,1.24,145,2,1,3,+1,67%,67,50%,0,0,0
Ezeir,NOVA,Map_2_2Ascent,Attack,Omen,0.61,159,6,11,2,-5,50%,119,14%,0,2,-2
GuanG,NOVA,Map_2_2Ascent,Attack,Killjoy,0.62,133,6,11,0,-5,42%,75,28%,2,0,+2
OBONE,NOVA,Map_2_2Ascent,Attack,Yoru,0.36,84,4,11,1,-7,33%,50,50%,0,3,-3
cb,NOVA,Map_2_2Ascent,Attack,Tejo,0.38,143,5,12,1,-7,42%,90,8%,1,3,-2
o0o0o,NOVA,Map_2_2Ascent,Attack,Breach,0.03,56,1,12,2,-11,33%,47,25%,0,1,-1
Rarga,XLG,Map_2_2Ascent,Defend,Yoru,1.70,314,15,6,1,+9,92%,204,58%,2,0,+2
happywei,XLG,Map_2_2Ascent,Defend,Cypher,1.78,270,11,4,8,+7,92%,179,34%,0,0,0
Viva,XLG,Map_2_2Ascent,Defend,Sova,1.64,292,13,3,5,+10,92%,161,17%,2,0,+2
YOU,XLG,Map_2_2Ascent,Defend,Deadlock,1.38,240,11,5,2,+6,67%,147,35%,5,3,+2
coconut,XLG,Map_2_2Ascent,Defend,Omen,1.32,166,7,4,6,+3,100%,108,35%,0,0,0
Ezeir,NOVA,Map_2_2Ascent,Defend,Omen,0.32,109,1,3,0,-2,33%,69,14%,1,1,0
GuanG,NOVA,Map_2_2Ascent,Defend,Killjoy,0.13,73,0,3,0,-3,,70,33%,0,0,0
OBONE,NOVA,Map_2_2Ascent,Defend,Yoru,0.53,99,1,3,0,-2,33%,50,25%,0,0,0
cb,NOVA,Map_2_2Ascent,Defend,Tejo,0.03,43,0,3,0,-3,33%,45,0%,0,0,0
o0o0o,NOVA,Map_2_2Ascent,Defend,Breach,0.04,76,1,3,0,-2,33%,32,0%,0,1,-1
