,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Asuna 100T,,1 Round 6 kiNgg C0M,1 Round 13 kiNgg Okeanos C0M Asuna,,,,,,,,52,1,0
eeiu 100T,,,,,,,,,,,29,0,0
Cryocells 100T,,1 Round 11 Okeanos C0M,1 Round 3 Okeanos C0M Sato,,,1 Round 11 C0M,,,,,48,0,0
zander 100T,,2 Round 4 kiNgg C0M Round 10 Sato tex,,,,,,,,,37,6,0
Kess 100T,,,,,,,,,,,36,1,0
C0M LEV,,3 Round 9 zander Cryocells Round 10 Cryocells zander Round 11 Kess zander,,,,1 Round 13 Asuna,,,,,66,1,0
tex LEV,,1 Round 7 eeiu Kess,1 Round 15 eeiu Asuna Cryocells,,,,,,,,57,0,2
Okeanos LEV,,3 Round 5 Cryocells eeiu Round 6 Cryocells Asuna Round 14 Cryocells eeiu,1 Round 9 Kess Asuna eeiu,,,,,,,,56,0,0
kiNgg LEV,,3 Round 7 Asuna zander Round 10 Kess eeiu Round 12 Asuna zander,,,,1 Round 10 eeiu,,,,,37,0,2
Sato LEV,,5 Round 1 Asuna zander Round 6 Kess zander Round 8 zander Asuna Round 11 Asuna eeiu Round 12 Kess eeiu,2 Round 2 Cryocells zander Asuna Round 14 Kess Asuna zander,,1 Round 4 Kess Asuna Cryocells eeiu zander,,,,,,111,1,2
