,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Asuna 100T,,1 Round 21 C0M Sato,,,,,,,,,35,2,0
eeiu 100T,,2 Round 20 Sato kiNgg Round 21 Okeanos kiNgg,1 Round 15 Sato Okeanos C0M,,,,,,,,54,0,3
Cryocells 100T,,6 Round 5 Sato Okeanos Round 10 Okeanos tex Round 13 tex C0M Round 17 tex C0M Round 18 Sato tex Round 22 C0M tex,2 Round 6 tex Sato Okeanos Round 14 C0M Sato kiNgg,,,,,,,,76,0,1
zander 100T,,2 Round 7 kiNgg tex Round 18 C0M kiNgg,2 Round 5 tex C0M kiNgg Round 16 kiNgg C0M Sato,1 Round 23 Okeanos kiNgg Sato tex,,,,,,,58,3,0
Kess 100T,,4 Round 1 Okeanos Sato Round 3 C0M Sato Round 6 kiNgg C0M Round 13 Okeanos kiNgg,,,,,1 Round 6 C0M kiNgg,,,,48,1,0
C0M LEV,,3 Round 1 eeiu Cryocells Round 9 Asuna zander Round 17 zander eeiu,1 Round 11 zander Kess Cryocells,,,,,,,,60,2,1
tex LEV,,3 Round 2 Asuna Kess Round 16 Cryocells zander Round 18 Asuna eeiu,2 Round 1 Asuna zander Kess Round 3 Kess Cryocells eeiu,,1 Round 8 zander Asuna eeiu Cryocells Kess,1 Round 16 zander,,1 Round 3 eeiu Kess Cryocells,,,63,1,1
Okeanos LEV,,3 Round 2 eeiu zander Round 6 Asuna eeiu Round 12 Kess Asuna,,1 Round 4 zander Kess eeiu Asuna,,,,,,,51,1,1
kiNgg LEV,,3 Round 9 Kess Cryocells Round 12 zander Cryocells Round 21 Cryocells Asuna,,,,,,,,,38,0,0
Sato LEV,,2 Round 13 Cryocells zander Round 20 zander Cryocells,2 Round 10 zander Asuna Cryocells Round 16 eeiu Asuna Kess,,,,,,,,52,1,0
