Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Haven,1,"""0-1""",100T,Defenders,Defuse
1Haven,2,"""0-2""",100T,Defenders,Elimination
1Haven,3,"""0-3""",100T,Defenders,Defuse
1Haven,4,"""0-4""",100T,Defenders,Elimination
1Haven,5,"""1-4""",LEV,Attackers,Elimination
1Haven,6,"""2-4""",LEV,Attackers,Elimination
1Haven,7,"""3-4""",LEV,Attackers,Elimination
1Haven,8,"""3-5""",100T,Defenders,Elimination
1Haven,9,"""3-6""",100T,Defenders,Defuse
1Haven,10,"""3-7""",100T,Defenders,Elimination
1Haven,11,"""3-8""",100T,Defenders,Time Expired
1Haven,12,"""3-9""",100T,Defenders,Elimination
1Haven,13,"""4-9""",100T,Defenders,Defuse
1Haven,14,"""5-9""",100T,Defenders,Elimination
1Haven,15,"""6-9""",100T,Defenders,Elimination
1Haven,16,"""6-10""",LEV,Attackers,Elimination
1Haven,17,"""7-10""",100T,Defenders,Elimination
1Haven,18,"""8-10""",100T,Defenders,Defuse
1Haven,19,"""9-10""",100T,Defenders,Time Expired
1Haven,20,"""10-10""",100T,Defenders,Defuse
1Haven,21,"""11-10""",100T,Defenders,Defuse
1Haven,22,"""12-10""",100T,Defenders,Elimination
1Haven,23,"""13-10""",100T,Defenders,Elimination
1Haven,24,"""""",,,
