Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
pANcada,LOUD,All_Maps,All,"Brimstone, Omen",1.19,219,32,32,11,0,74%,159,38%,4,1,+3
tuyz,LOUD,All_Maps,All,"Deadlock, Cypher",1.06,195,28,29,13,-1,71%,124,35%,6,3,+3
dgzin,LOUD,All_Maps,All,"Raze, Jett",0.92,219,36,33,1,+3,57%,150,30%,8,7,+1
v1nny,LOUD,All_Maps,All,"Kayo, Breach",0.71,134,18,29,18,-11,67%,94,28%,1,3,-2
cauanzin,LOUD,All_Maps,All,"Skye, Sova",0.56,161,21,36,8,-15,60%,107,32%,3,6,-3
Melser,KRÜ,All_Maps,All,"Brimstone, Omen",1.45,283,45,25,14,+20,86%,168,28%,5,1,+4
Shyy,KRÜ,All_Maps,All,"Vyse, Cypher",1.22,196,29,25,11,+4,79%,140,27%,2,2,0
Mazino,KRÜ,All_Maps,All,"Skye, Breach",1.04,199,32,28,17,+4,81%,133,31%,3,5,-2
adverso,KRÜ,All_Maps,All,"Viper, Sova",1.00,202,26,28,18,-2,74%,129,12%,4,5,-1
keznit,KRÜ,All_Maps,All,"Raze, Jett",0.96,188,27,29,8,-2,71%,130,18%,6,9,-3
pANcada,LOUD,All_Maps,Attack,"Brimstone, Omen",1.34,231,19,20,8,-1,79%,163,35%,4,0,+4
tuyz,LOUD,All_Maps,Attack,"Deadlock, Cypher",0.87,167,13,19,7,-6,58%,114,35%,1,3,-2
dgzin,LOUD,All_Maps,Attack,"Raze, Jett",0.53,166,15,22,1,-7,46%,108,35%,1,4,-3
v1nny,LOUD,All_Maps,Attack,"Kayo, Breach",0.53,117,8,20,10,-12,50%,83,36%,0,3,-3
cauanzin,LOUD,All_Maps,Attack,"Skye, Sova",0.28,127,9,23,2,-14,42%,82,26%,3,5,-2
Melser,KRÜ,All_Maps,Attack,"Brimstone, Omen",1.08,213,15,14,6,+1,78%,125,33%,1,0,+1
Shyy,KRÜ,All_Maps,Attack,"Vyse, Cypher",1.48,232,14,11,6,+3,83%,159,33%,0,1,-1
Mazino,KRÜ,All_Maps,Attack,"Skye, Breach",0.77,157,10,15,9,-5,78%,97,26%,2,4,-2
adverso,KRÜ,All_Maps,Attack,"Viper, Sova",0.47,124,5,16,8,-11,67%,89,3%,0,2,-2
keznit,KRÜ,All_Maps,Attack,"Raze, Jett",0.77,191,11,15,3,-4,50%,134,22%,2,6,-4
pANcada,LOUD,All_Maps,Defend,"Brimstone, Omen",0.99,192,13,12,3,+1,67%,154,42%,0,1,-1
tuyz,LOUD,All_Maps,Defend,"Deadlock, Cypher",1.32,229,15,10,6,+5,89%,138,35%,5,0,+5
dgzin,LOUD,All_Maps,Defend,"Raze, Jett",1.44,302,21,11,0,+10,72%,205,27%,7,3,+4
v1nny,LOUD,All_Maps,Defend,"Kayo, Breach",0.95,164,10,9,8,+1,89%,110,24%,1,0,+1
cauanzin,LOUD,All_Maps,Defend,"Skye, Sova",0.94,205,12,13,6,-1,83%,140,37%,0,1,-1
Melser,KRÜ,All_Maps,Defend,"Brimstone, Omen",1.72,320,30,11,8,+19,92%,200,26%,4,1,+3
Shyy,KRÜ,All_Maps,Defend,"Vyse, Cypher",1.03,177,15,14,5,+1,75%,125,21%,2,1,+1
Mazino,KRÜ,All_Maps,Defend,"Skye, Breach",1.25,237,22,13,8,+9,83%,159,34%,1,1,0
adverso,KRÜ,All_Maps,Defend,"Viper, Sova",1.39,250,21,12,10,+9,79%,159,17%,4,3,+1
keznit,KRÜ,All_Maps,Defend,"Raze, Jett",1.11,184,16,14,5,+2,88%,127,15%,4,3,+1
