,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nzr MIBR,,2 Round 1 Cryocells zander Round 4 Asuna Cryocells,2 Round 5 eeiu Cryocells Boostio Round 13 Asuna zander eeiu,,,,,,,,56,1,1
cortezia MIBR,,1 Round 9 eeiu Boostio,,,,,,,,,22,0,0
artzin MIBR,,1 Round 6 zander eeiu,,,,,,,,,35,0,0
aspas MIBR,,1 Round 13 Cryocells Boostio,,,,,,,,,46,1,0
xenom MIBR,,1 Round 10 Cryocells zander,1 Round 14 Cryocells eeiu zander,1 Round 15 Boostio eeiu Asuna Cryocells,,,,,,,53,1,0
Asuna 100T,,6 Round 1 aspas artzin Round 2 cortezia xenom Round 3 cortezia artzin Round 4 aspas xenom Round 5 aspas nzr Asuna Round 8 aspas xenom,,1 Round 16 artzin xenom cortezia aspas,,1 Round 5 nzr,,,,,79,1,0
Boostio 100T,,2 Round 1 cortezia nzr Boostio Round 13 artzin nzr,,,,,,,,,42,9,0
eeiu 100T,,1 Round 2 aspas artzin,,,,,,,,,57,1,0
Cryocells 100T,,4 Round 7 aspas nzr Round 12 nzr aspas Round 15 artzin nzr Round 17 artzin aspas,1 Round 10 cortezia artzin aspas,,,,,,,,71,0,0
zander 100T,,3 Round 9 aspas xenom Round 11 xenom artzin Round 14 cortezia artzin,,,,1 Round 15 xenom,,,,,35,0,1
