,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nzr MIBR,,2 Round 8 Boostio Cryocells Round 15 Boostio zander,,,,1 Round 5 Cryocells,,,,,43,4,0
cortezia MIBR,,3 Round 4 Cryocells eeiu Round 5 zander Asuna Round 17 Asuna Cryocells,,1 Round 9 Asuna eeiu Boostio Cryocells,,,,,,,39,0,0
artzin MIBR,,3 Round 3 Asuna eeiu Round 10 eeiu Asuna Round 22 Asuna Cryocells,,,,,,,,,39,4,0
aspas MIBR,,2 Round 7 zander Cryocells Round 18 zander Boostio,1 Round 10 Cryocells Boostio zander,1 Round 20 Asuna zander Boostio eeiu,,,,,,,77,0,1
xenom MIBR,,4 Round 1 zander Cryocells Round 4 Asuna zander Round 6 Cryocells zander Round 7 Asuna Boostio,,,,,,,,,39,2,0
Asuna 100T,,5 Round 1 aspas xenom Round 2 artzin cortezia Round 11 aspas nzr Round 13 nzr cortezia Round 21 xenom artzin,,,,,,,,,59,1,0
Boostio 100T,,2 Round 4 cortezia xenom Round 14 artzin cortezia,,,,,,,,,40,8,2
eeiu 100T,,4 Round 1 artzin cortezia Round 7 artzin xenom Round 18 aspas artzin Round 19 cortezia nzr,1 Round 22 xenom cortezia artzin,,,,1 Round 18 artzin aspas,,,,51,0,0
Cryocells 100T,,5 Round 6 cortezia nzr Round 11 cortezia artzin Round 13 xenom aspas Round 14 xenom aspas Round 18 nzr xenom,,1 Round 15 aspas artzin nzr cortezia,,,,,,,80,0,0
zander 100T,,3 Round 5 aspas xenom Round 17 xenom cortezia Round 19 xenom artzin,,,,,,,,,44,0,0
