Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Bind,1,"""1-0""",FUT,Defenders,Elimination
2Bind,2,"""2-0""",FUT,Defenders,Defuse
2Bind,3,"""2-1""",TH,Attackers,Elimination
2Bind,4,"""2-2""",TH,Attackers,Elimination
2Bind,5,"""2-3""",TH,Attackers,Elimination
2Bind,6,"""2-4""",TH,Attackers,Spike Detonation
2Bind,7,"""2-5""",TH,Attackers,Elimination
2Bind,8,"""3-5""",FUT,Defenders,Elimination
2Bind,9,"""3-6""",TH,Attackers,Spike Detonation
2Bind,10,"""4-6""",FUT,Defenders,Defuse
2Bind,11,"""5-6""",FUT,Defenders,Elimination
2Bind,12,"""5-7""",TH,Attackers,Elimination
2Bind,13,"""5-8""",FUT,Defenders,Elimination
2Bind,14,"""5-9""",FUT,Defenders,Elimination
2Bind,15,"""5-10""",FUT,Defenders,Defuse
2Bind,16,"""6-10""",TH,Attackers,Elimination
2Bind,17,"""7-10""",TH,Attackers,Spike Detonation
2Bind,18,"""7-11""",FUT,Defenders,Defuse
2Bind,19,"""7-12""",FUT,Defenders,Elimination
2Bind,20,"""7-13""",FUT,Defenders,Defuse
2Bind,21,"""""",,,
2Bind,22,"""""",,,
2Bind,23,"""""",,,
2Bind,24,"""""",,,
