Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Corrode,1,"""1-0""",DRX,Attackers,Elimination
2Corrode,2,"""2-0""",DRX,Attackers,Elimination
2Corrode,3,"""3-0""",DRX,Attackers,Spike Detonation
2Corrode,4,"""4-0""",DRX,Attackers,Elimination
2Corrode,5,"""5-0""",DRX,Attackers,Elimination
2Corrode,6,"""6-0""",DRX,Attackers,Spike Detonation
2Corrode,7,"""7-0""",DRX,Attackers,Elimination
2Corrode,8,"""8-0""",DRX,Attackers,Elimination
2Corrode,9,"""9-0""",DRX,Attackers,Elimination
2Corrode,10,"""10-0""",DRX,Attackers,Elimination
2Corrode,11,"""10-1""",FNC,Defenders,Elimination
2Corrode,12,"""11-1""",DRX,Attackers,Elimination
2Corrode,13,"""11-2""",DRX,Attackers,Elimination
2Corrode,14,"""11-3""",DRX,Attackers,Elimination
2Corrode,15,"""12-3""",FNC,Defenders,Defuse
2Corrode,16,"""13-3""",FNC,Defenders,Elimination
2Corrode,17,"""""",,,
2Corrode,18,"""""",,,
2Corrode,19,"""""",,,
2Corrode,20,"""""",,,
2Corrode,21,"""""",,,
2Corrode,22,"""""",,,
2Corrode,23,"""""",,,
2Corrode,24,"""""",,,
