Map,Round Number,Score,Winning Team,Winning Side,Win Method
4Bind,1,"""1-0""",DRX,Attackers,Elimination
4Bind,2,"""2-0""",DRX,Attackers,Spike Detonation
4Bind,3,"""3-0""",DRX,Attackers,Spike Detonation
4Bind,4,"""4-0""",DRX,Attackers,Elimination
4Bind,5,"""4-1""",FNC,Defenders,Elimination
4Bind,6,"""5-1""",DRX,Attackers,Spike Detonation
4Bind,7,"""6-1""",DRX,Attackers,Elimination
4Bind,8,"""7-1""",DRX,Attackers,Elimination
4Bind,9,"""8-1""",DRX,Attackers,Elimination
4Bind,10,"""9-1""",DRX,Attackers,Elimination
4Bind,11,"""10-1""",DRX,Attackers,Elimination
4Bind,12,"""10-2""",FNC,Defenders,Elimination
4Bind,13,"""10-3""",DRX,Attackers,Elimination
4Bind,14,"""10-4""",DRX,Attackers,Elimination
4Bind,15,"""11-4""",FNC,Defenders,Elimination
4Bind,16,"""12-4""",FNC,Defenders,Defuse
4Bind,17,"""13-4""",FNC,Defenders,Elimination
4Bind,18,"""""",,,
4Bind,19,"""""",,,
4Bind,20,"""""",,,
4Bind,21,"""""",,,
4Bind,22,"""""",,,
4Bind,23,"""""",,,
4Bind,24,"""""",,,
