Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Haven,1,"""1-0""",NAVI,Attackers,Elimination
2Haven,2,"""2-0""",NAVI,Attackers,Elimination
2Haven,3,"""2-1""",GX,Defenders,Elimination
2Haven,4,"""2-2""",GX,Defenders,Defuse
2Haven,5,"""3-2""",NAVI,Attackers,Elimination
2Haven,6,"""4-2""",NAVI,Attackers,Spike Detonation
2Haven,7,"""5-2""",NAVI,Attackers,Elimination
2Haven,8,"""5-3""",GX,Defenders,Defuse
2Haven,9,"""6-3""",NAVI,Attackers,Elimination
2Haven,10,"""6-4""",GX,Defenders,Elimination
2Haven,11,"""7-4""",NAVI,Attackers,Spike Detonation
2Haven,12,"""7-5""",GX,Defenders,Defuse
2Haven,13,"""8-5""",GX,Defenders,Defuse
2Haven,14,"""9-5""",GX,Defenders,Elimination
2Haven,15,"""9-6""",NAVI,Attackers,Elimination
2Haven,16,"""9-7""",NAVI,Attackers,Spike Detonation
2Haven,17,"""10-7""",GX,Defenders,Defuse
2Haven,18,"""10-8""",NAVI,Attackers,Spike Detonation
2Haven,19,"""11-8""",GX,Defenders,Elimination
2Haven,20,"""12-8""",GX,Defenders,Elimination
2Haven,21,"""13-8""",GX,Defenders,Elimination
2Haven,22,"""""",,,
2Haven,23,"""""",,,
2Haven,24,"""""",,,
