Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Filu,MKOI,All_Maps,All,"Yoru, Iso",1.03,267,33,37,11,-4,66%,165,38%,11,4,+7
soulcas,MKOI,All_Maps,All,Tejo,1.01,184,27,31,10,-4,66%,125,32%,1,0,+1
sheydos,MKOI,All_Maps,All,"Sova, Killjoy",0.92,198,28,30,2,-2,59%,132,38%,3,7,-4
grubinho,MKOI,All_Maps,All,"Astra, Viper",0.68,121,17,32,16,-15,66%,83,28%,1,5,-4
flyuh,MKOI,All_Maps,All,"Vyse, Sova",0.54,152,20,38,7,-18,61%,102,27%,2,7,-5
LewN,BBL,All_Maps,All,"Yoru, Jett",1.49,312,46,26,11,+20,80%,205,35%,6,4,+2
sociablEE,BBL,All_Maps,All,"Chamber, Tejo",1.13,207,35,25,3,+10,76%,137,26%,5,4,+1
Jamppi,BBL,All_Maps,All,"Sova, Kayo",1.03,185,28,22,10,+6,66%,113,25%,2,3,-1
MAGNUM,BBL,All_Maps,All,"Vyse, Killjoy",1.02,214,32,25,9,+7,73%,133,21%,6,5,+1
PROFEK,BBL,All_Maps,All,"Astra, Viper",0.96,190,27,27,15,0,83%,129,37%,4,2,+2
Filu,MKOI,All_Maps,Attack,"Yoru, Iso",0.70,187,10,17,4,-7,53%,116,28%,3,3,0
soulcas,MKOI,All_Maps,Attack,Tejo,1.00,194,14,15,3,-1,53%,141,48%,0,0,0
sheydos,MKOI,All_Maps,Attack,"Sova, Killjoy",0.56,160,10,15,1,-5,53%,102,35%,2,5,-3
grubinho,MKOI,All_Maps,Attack,"Astra, Viper",0.56,107,7,16,7,-9,58%,70,23%,1,2,-1
flyuh,MKOI,All_Maps,Attack,"Vyse, Sova",0.63,180,10,17,3,-7,63%,118,29%,0,3,-3
LewN,BBL,All_Maps,Attack,"Yoru, Jett",1.66,357,29,15,7,+14,77%,229,39%,4,3,+1
sociablEE,BBL,All_Maps,Attack,"Chamber, Tejo",1.07,196,18,14,1,+4,77%,122,28%,2,3,-1
Jamppi,BBL,All_Maps,Attack,"Sova, Kayo",0.96,197,16,14,5,+2,59%,130,24%,0,2,-2
MAGNUM,BBL,All_Maps,Attack,"Vyse, Killjoy",0.73,172,13,15,4,-2,68%,113,18%,3,3,0
PROFEK,BBL,All_Maps,Attack,"Astra, Viper",0.74,174,12,16,9,-4,82%,109,26%,1,1,0
Filu,MKOI,All_Maps,Defend,"Yoru, Iso",1.32,334,23,20,7,+3,77%,206,47%,8,1,+7
soulcas,MKOI,All_Maps,Defend,Tejo,1.01,177,13,16,7,-3,77%,112,19%,1,0,+1
sheydos,MKOI,All_Maps,Defend,"Sova, Killjoy",1.23,225,18,15,1,+3,64%,158,39%,1,2,-1
grubinho,MKOI,All_Maps,Defend,"Astra, Viper",0.78,131,10,16,9,-6,73%,94,31%,0,3,-3
flyuh,MKOI,All_Maps,Defend,"Vyse, Sova",0.46,135,10,21,4,-11,59%,88,24%,2,4,-2
LewN,BBL,All_Maps,Defend,"Yoru, Jett",1.29,263,17,11,4,+6,84%,177,31%,2,1,+1
sociablEE,BBL,All_Maps,Defend,"Chamber, Tejo",1.19,224,17,11,2,+6,74%,154,24%,3,1,+2
Jamppi,BBL,All_Maps,Defend,"Sova, Kayo",1.11,167,12,8,5,+4,74%,93,27%,2,1,+1
MAGNUM,BBL,All_Maps,Defend,"Vyse, Killjoy",1.36,255,19,10,5,+9,79%,157,25%,3,2,+1
PROFEK,BBL,All_Maps,Defend,"Astra, Viper",1.22,218,15,11,6,+4,84%,153,50%,3,1,+2
