,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,3 Round 6 mitch Xeppaa Round 11 OXY neT Round 13 v1c neT,,,,,,,,,46,4,1
Rossy LEV,,5 Round 1 OXY neT Round 4 v1c neT Round 5 mitch OXY Round 12 OXY Xeppaa Round 15 Xeppaa v1c,1 Round 21 Xeppaa v1c neT,,,,,,,,65,1,1
tex LEV,,1 Round 18 v1c neT,,,,1 Round 18 Xeppaa,,,,,39,0,0
kiNgg LEV,,3 Round 1 Xeppaa mitch Round 3 mitch Xeppaa Round 18 mitch OXY,2 Round 11 Xeppaa mitch v1c Round 15 OXY neT mitch,,,,,,,,63,0,0
Demon1 LEV,,2 Round 6 v1c neT Round 12 mitch neT,1 Round 10 neT v1c Xeppaa,1 Round 2 v1c neT Xeppaa OXY,,,,,,,64,1,1
mitch C9,,1 Round 21 kiNgg Rossy,,,,1 Round 21 Rossy,,,,,37,3,1
neT C9,,3 Round 3 C0M kiNgg Round 9 Rossy Demon1 Round 17 tex C0M,,,,1 Round 3 kiNgg,,,,,56,0,0
Xeppaa C9,,5 Round 4 Demon1 tex Round 6 Rossy kiNgg Round 8 tex Rossy Round 10 kiNgg Rossy Round 18 Rossy tex,1 Round 21 tex Demon1 C0M,,,1 Round 10 Demon1,,,,,70,3,0
v1c C9,,6 Round 1 tex C0M Round 5 Demon1 tex Round 12 Demon1 Rossy v1c Round 14 tex Demon1 Round 16 tex Rossy Round 18 C0M Demon1,,,,,1 Round 12 Demon1 Rossy,,,,50,5,0
OXY C9,,3 Round 4 Rossy kiNgg Round 12 C0M kiNgg Round 14 kiNgg C0M,2 Round 7 Rossy C0M Demon1 Round 13 tex Rossy Demon1,,,,,,,,46,0,1
