,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,,,,,,,,,,31,0,0
Rossy LEV,,,,,,,,,,,23,0,0
tex LEV,,1 Round 15 mitch Xeppaa,,1 Round 9 OXY mitch Xeppaa neT,,,,,,,48,0,0
kiNgg LEV,,3 Round 7 mitch neT Round 12 OXY neT Round 13 OXY neT,,,,,,,,,44,0,0
Demon1 LEV,,4 Round 6 mitch neT Round 14 neT v1c Round 15 v1c OXY Round 16 mitch OXY,,,,,,,,,54,1,0
mitch C9,,1 Round 3 kiNgg C0M,,,,,,,,,53,0,0
neT C9,,,1 Round 5 Rossy kiNgg C0M,1 Round 4 kiNgg C0M tex Demon1,,,,,,,59,0,0
Xeppaa C9,,3 Round 8 kiNgg Rossy Round 12 tex C0M Round 13 Demon1 C0M,1 Round 9 C0M Demon1 Rossy,,,1 Round 12 C0M,,,,,72,1,1
v1c C9,,4 Round 1 C0M tex Round 10 tex Demon1 Round 13 Rossy tex Round 16 Rossy Demon1,3 Round 2 Demon1 tex kiNgg Round 6 kiNgg Rossy Demon1 Round 11 kiNgg C0M Rossy,,,,1 Round 10 Demon1 tex,,,,147,1,0
OXY C9,,4 Round 2 Rossy C0M Round 3 tex Demon1 Round 14 Demon1 C0M Round 16 tex kiNgg,1 Round 7 C0M Rossy kiNgg,,,,,,,,64,0,0
