Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
zekken,SEN,All_Maps,All,"Raze, Jett",1.19,276,37,30,8,+7,73%,179,32%,13,9,+4
johnqt,SEN,All_Maps,All,"Viper, Kayo",1.10,184,27,26,23,+1,83%,117,24%,0,1,-1
bang,SEN,All_Maps,All,"Omen, Viper",0.91,185,28,30,16,-2,66%,123,34%,3,5,-2
N4RRATE,SEN,All_Maps,All,"Fade, Sova",0.91,179,20,30,16,-10,76%,137,17%,1,1,0
Zellsis,SEN,All_Maps,All,"Vyse, Killjoy",0.52,114,16,30,4,-14,49%,80,23%,1,7,-6
keznit,KRÜ,All_Maps,All,"Yoru, Jett",1.44,280,42,27,11,+15,76%,157,24%,13,6,+7
Mazino,KRÜ,All_Maps,All,"Breach, Harbor",1.38,253,40,26,12,+14,73%,162,29%,1,2,-1
Shyy,KRÜ,All_Maps,All,"Vyse, Killjoy",1.20,171,28,18,8,+10,76%,128,20%,2,2,0
Melser,KRÜ,All_Maps,All,"Omen, Viper",0.88,168,22,29,19,-7,66%,112,25%,5,6,-1
adverso,KRÜ,All_Maps,All,"Tejo, Sova",0.59,103,14,28,12,-14,61%,78,17%,2,2,0
zekken,SEN,All_Maps,Attack,"Raze, Jett",1.11,273,18,15,6,+3,60%,188,32%,7,6,+1
johnqt,SEN,All_Maps,Attack,"Viper, Kayo",0.96,190,13,14,13,-1,70%,117,22%,0,1,-1
bang,SEN,All_Maps,Attack,"Omen, Viper",0.76,127,8,13,12,-5,70%,90,40%,0,1,-1
N4RRATE,SEN,All_Maps,Attack,"Fade, Sova",1.31,222,14,12,5,+2,80%,159,19%,0,0,0
Zellsis,SEN,All_Maps,Attack,"Vyse, Killjoy",0.49,86,7,13,0,-6,50%,62,25%,0,5,-5
keznit,KRÜ,All_Maps,Attack,"Yoru, Jett",1.22,265,21,15,4,+6,71%,147,24%,4,5,-1
Mazino,KRÜ,All_Maps,Attack,"Breach, Harbor",1.45,278,23,13,5,+10,86%,174,21%,1,1,0
Shyy,KRÜ,All_Maps,Attack,"Vyse, Killjoy",1.24,197,16,10,6,+6,76%,145,17%,0,1,-1
Melser,KRÜ,All_Maps,Attack,"Omen, Viper",1.09,205,15,15,10,0,67%,134,33%,3,4,-1
adverso,KRÜ,All_Maps,Attack,"Tejo, Sova",0.39,77,4,15,7,-11,57%,55,9%,2,0,+2
zekken,SEN,All_Maps,Defend,"Raze, Jett",1.26,279,19,15,2,+4,86%,171,31%,6,3,+3
johnqt,SEN,All_Maps,Defend,"Viper, Kayo",1.24,179,14,12,10,+2,95%,116,27%,0,0,0
bang,SEN,All_Maps,Defend,"Omen, Viper",1.06,240,20,17,4,+3,62%,156,31%,3,4,-1
N4RRATE,SEN,All_Maps,Defend,"Fade, Sova",0.53,142,6,18,11,-12,71%,115,14%,1,1,0
Zellsis,SEN,All_Maps,Defend,"Vyse, Killjoy",0.59,140,9,17,4,-8,48%,98,22%,1,2,-1
keznit,KRÜ,All_Maps,Defend,"Yoru, Jett",1.67,297,21,12,7,+9,80%,167,25%,9,1,+8
Mazino,KRÜ,All_Maps,Defend,"Breach, Harbor",1.31,229,17,13,7,+4,60%,149,41%,0,1,-1
Shyy,KRÜ,All_Maps,Defend,"Vyse, Killjoy",1.15,143,12,8,2,+4,75%,110,26%,2,1,+1
Melser,KRÜ,All_Maps,Defend,"Omen, Viper",0.66,129,7,14,9,-7,65%,90,15%,2,2,0
adverso,KRÜ,All_Maps,Defend,"Tejo, Sova",0.81,132,10,13,5,-3,65%,103,25%,0,2,-2
