Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
keiko,TL,Map_1_1Split,All,Raze,1.43,316,21,12,4,+9,79%,200,28%,6,0,+6
nAts,TL,Map_1_1Split,All,Viper,1.32,222,16,10,5,+6,74%,134,20%,2,2,0
paTiTek,TL,Map_1_1Split,All,Fade,1.26,214,14,10,4,+4,68%,144,20%,4,1,+3
kamo,TL,Map_1_1Split,All,Yoru,0.99,169,12,11,2,+1,79%,124,24%,2,1,+1
Serial,TL,Map_1_1Split,All,Astra,0.88,125,8,10,8,-2,79%,103,36%,1,0,+1
Minny,M8,Map_1_1Split,All,Viper,1.53,238,16,11,2,+5,63%,144,48%,1,1,0
Kada,M8,Map_1_1Split,All,Omen,0.87,156,10,13,8,-3,84%,89,27%,1,0,+1
Zyppan,M8,Map_1_1Split,All,Tejo,0.68,199,12,16,4,-4,68%,135,29%,1,2,-1
kamyk,M8,Map_1_1Split,All,Breach,0.63,126,9,15,5,-6,68%,83,14%,1,4,-3
Click,M8,Map_1_1Split,All,Raze,0.29,101,6,16,1,-10,47%,70,19%,0,8,-8
keiko,TL,Map_1_1Split,Attack,Raze,1.53,335,8,5,3,+3,71%,203,29%,2,0,+2
nAts,TL,Map_1_1Split,Attack,Viper,1.58,265,7,3,3,+4,86%,153,26%,0,0,0
paTiTek,TL,Map_1_1Split,Attack,Fade,1.61,279,7,3,2,+4,71%,176,33%,2,1,+1
kamo,TL,Map_1_1Split,Attack,Yoru,0.67,110,3,3,0,0,86%,65,29%,1,1,0
Serial,TL,Map_1_1Split,Attack,Astra,1.01,138,4,3,3,+1,71%,111,50%,0,0,0
Minny,M8,Map_1_1Split,Attack,Viper,1.62,280,12,7,1,+5,58%,166,57%,1,1,0
Kada,M8,Map_1_1Split,Attack,Omen,0.86,116,5,7,6,-2,83%,64,38%,0,0,0
Zyppan,M8,Map_1_1Split,Attack,Tejo,0.74,221,8,10,4,-2,75%,154,35%,1,0,+1
kamyk,M8,Map_1_1Split,Attack,Breach,0.82,134,7,8,3,-1,75%,86,21%,0,3,-3
Click,M8,Map_1_1Split,Attack,Raze,0.32,106,4,10,1,-6,50%,74,27%,0,6,-6
keiko,TL,Map_1_1Split,Defend,Raze,1.37,305,13,7,1,+6,83%,198,28%,4,0,+4
nAts,TL,Map_1_1Split,Defend,Viper,1.17,198,9,7,2,+2,67%,123,16%,2,2,0
paTiTek,TL,Map_1_1Split,Defend,Fade,1.05,177,7,7,2,0,67%,125,13%,2,0,+2
kamo,TL,Map_1_1Split,Defend,Yoru,1.18,205,9,8,2,+1,75%,159,23%,1,0,+1
Serial,TL,Map_1_1Split,Defend,Astra,0.80,117,4,7,5,-3,83%,97,29%,1,0,+1
Minny,M8,Map_1_1Split,Defend,Viper,1.37,167,4,4,1,0,71%,108,25%,0,0,0
Kada,M8,Map_1_1Split,Defend,Omen,0.90,225,5,6,2,-1,86%,132,21%,1,0,+1
Zyppan,M8,Map_1_1Split,Defend,Tejo,0.58,162,4,6,0,-2,57%,103,20%,0,2,-2
kamyk,M8,Map_1_1Split,Defend,Breach,0.31,115,2,7,2,-5,57%,78,7%,1,1,0
Click,M8,Map_1_1Split,Defend,Raze,0.25,94,2,6,0,-4,43%,63,9%,0,2,-2
