Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
keiko,TL,Map_2_2Haven,All,Omen,1.34,261,25,18,11,+7,81%,154,48%,1,2,-1
paTiTek,TL,Map_2_2Haven,All,Breach,1.05,195,18,18,8,0,65%,132,45%,2,1,+1
kamo,TL,Map_2_2Haven,All,Jett,0.99,194,18,17,4,+1,69%,123,37%,3,4,-1
nAts,TL,Map_2_2Haven,All,Cypher,0.93,198,18,19,3,-1,62%,132,30%,5,4,+1
Serial,TL,Map_2_2Haven,All,Tejo,0.55,117,10,20,5,-10,62%,83,24%,2,2,0
Minny,M8,Map_2_2Haven,All,Cypher,1.54,263,25,14,5,+11,81%,186,39%,4,2,+2
kamyk,M8,Map_2_2Haven,All,Breach,1.16,256,23,20,12,+3,77%,161,40%,0,1,-1
Zyppan,M8,Map_2_2Haven,All,Sova,1.12,189,18,15,5,+3,69%,126,40%,2,2,0
Kada,M8,Map_2_2Haven,All,Omen,0.89,167,15,18,16,-3,85%,108,33%,2,1,+1
Click,M8,Map_2_2Haven,All,Neon,0.35,119,11,22,3,-11,50%,80,36%,5,7,-2
keiko,TL,Map_2_2Haven,Attack,Omen,1.66,270,13,7,5,+6,77%,149,45%,0,2,-2
paTiTek,TL,Map_2_2Haven,Attack,Breach,0.94,192,8,10,3,-2,62%,125,45%,1,1,0
kamo,TL,Map_2_2Haven,Attack,Jett,0.71,153,7,9,2,-2,69%,102,62%,1,2,-1
nAts,TL,Map_2_2Haven,Attack,Cypher,0.97,197,9,8,1,+1,62%,131,38%,2,2,0
Serial,TL,Map_2_2Haven,Attack,Tejo,0.44,88,4,10,2,-6,46%,69,18%,1,1,0
Minny,M8,Map_2_2Haven,Attack,Cypher,1.38,200,10,7,3,+3,77%,161,35%,0,1,-1
kamyk,M8,Map_2_2Haven,Attack,Breach,1.23,272,13,11,5,+2,85%,174,31%,0,1,-1
Zyppan,M8,Map_2_2Haven,Attack,Sova,1.31,206,10,7,3,+3,85%,139,44%,1,2,-1
Kada,M8,Map_2_2Haven,Attack,Omen,0.75,152,7,11,11,-4,85%,86,33%,0,0,0
Click,M8,Map_2_2Haven,Attack,Neon,0.51,183,8,12,2,-4,54%,127,39%,4,4,0
keiko,TL,Map_2_2Haven,Defend,Omen,1.02,252,12,11,6,+1,85%,159,50%,1,0,+1
paTiTek,TL,Map_2_2Haven,Defend,Breach,1.16,199,10,8,5,+2,69%,138,45%,1,0,+1
kamo,TL,Map_2_2Haven,Defend,Jett,1.27,235,11,8,2,+3,69%,145,25%,2,2,0
nAts,TL,Map_2_2Haven,Defend,Cypher,0.88,201,9,11,2,-2,62%,134,23%,3,2,+1
Serial,TL,Map_2_2Haven,Defend,Tejo,0.66,148,6,10,3,-4,77%,97,33%,1,1,0
Minny,M8,Map_2_2Haven,Defend,Cypher,1.71,327,15,7,2,+8,85%,210,42%,4,1,+3
kamyk,M8,Map_2_2Haven,Defend,Breach,1.09,241,10,9,7,+1,69%,147,52%,0,0,0
Zyppan,M8,Map_2_2Haven,Defend,Sova,0.93,172,8,8,2,0,54%,112,35%,1,0,+1
Kada,M8,Map_2_2Haven,Defend,Omen,1.03,183,8,7,5,+1,85%,131,33%,2,1,+1
Click,M8,Map_2_2Haven,Defend,Neon,0.19,55,3,10,1,-7,46%,32,20%,1,3,-2
