Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Bind,1,"""0-1""",RRQ,Defenders,Time Expired
1Bind,2,"""0-2""",RRQ,Defenders,Defuse
1Bind,3,"""1-2""",DRX,Attackers,Spike Detonation
1Bind,4,"""1-3""",RRQ,Defenders,Defuse
1Bind,5,"""2-3""",DRX,Attackers,Elimination
1Bind,6,"""3-3""",DRX,Attackers,Elimination
1Bind,7,"""4-3""",DRX,Attackers,Spike Detonation
1Bind,8,"""4-4""",RRQ,Defenders,Defuse
1Bind,9,"""5-4""",DRX,Attackers,Elimination
1Bind,10,"""6-4""",DRX,Attackers,Spike Detonation
1Bind,11,"""6-5""",RRQ,Defenders,Defuse
1Bind,12,"""6-6""",RRQ,Defenders,Elimination
1Bind,13,"""6-7""",DRX,Attackers,Elimination
1Bind,14,"""6-8""",DRX,Attackers,Spike Detonation
1Bind,15,"""6-9""",DRX,Attackers,Spike Detonation
1Bind,16,"""7-9""",RRQ,Defenders,Elimination
1Bind,17,"""8-9""",RRQ,Defenders,Defuse
1Bind,18,"""9-9""",RRQ,Defenders,Defuse
1Bind,19,"""9-10""",DRX,Attackers,Elimination
1Bind,20,"""9-11""",DRX,Attackers,Spike Detonation
1Bind,21,"""9-12""",DRX,Attackers,Spike Detonation
1Bind,22,"""10-12""",RRQ,Defenders,Elimination
1Bind,23,"""11-12""",RRQ,Defenders,Defuse
1Bind,24,"""12-12""",RRQ,Defenders,Defuse
1Bind,25,"""12-13""",RRQ,Defenders,Elimination
1Bind,26,"""12-14""",DRX,Attackers,Elimination
