,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Lakia GEN,,,,,,1,,,,,24,10,0
Munchkin GEN,,5,3,1,,1,,,,,62,1,0
t3xture GEN,,8,,2,1,,1,1,,,68,3,0
Meteor GEN,,4,3,,,,,,,,44,0,0
Karon GEN,,1,,,,,,,,,36,3,0
TenZ SEN,,5,2,,,,,,,,56,3,0
Sacy SEN,,5,3,,,1,,,,,56,4,3
Zellsis SEN,,2,3,,,2,,,,,51,2,3
johnqt SEN,,5,,,,1,,,,,46,3,2
zekken SEN,,8,2,1,,,,,,,61,1,0
