,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Lakia GEN,,,,,,,,,,,27,6,0
Munchkin GEN,,2 Round 9 Zellsis zekken Round 16 Zellsis TenZ,1 Round 18 TenZ Sacy johnqt,,,1 Round 10 Sacy,,,,,41,1,0
t3xture GEN,,5 Round 1 TenZ johnqt Round 7 Sacy zekken Round 9 Sacy johnqt Round 13 Zellsis johnqt Round 15 zekken TenZ,,,1 Round 6 TenZ Sacy johnqt zekken Zellsis,,,1 Round 6 zekken Zellsis johnqt,,,65,3,0
Meteor GEN,,2 Round 8 Sacy johnqt Round 10 zekken TenZ,2 Round 2 TenZ zekken johnqt Round 17 johnqt TenZ Zellsis,,,,,,,,49,0,0
Karon GEN,,,,,,,,,,,31,1,0
TenZ SEN,,3 Round 8 Karon Meteor Round 18 Meteor Karon Round 19 Karon Munchkin,2 Round 4 Meteor Karon Munchkin Round 5 Meteor t3xture Karon,,,,,,,,63,0,0
Sacy SEN,,2 Round 10 Meteor Munchkin Sacy Round 11 Karon Lakia,3 Round 1 Karon t3xture Munchkin Round 3 Lakia Munchkin t3xture Round 15 t3xture Lakia Meteor,,,1 Round 3 t3xture,,,,,70,4,2
Zellsis SEN,,1 Round 18 Lakia Munchkin,,,,2 Round 2 Karon Round 18 Munchkin,,,,,43,0,3
johnqt SEN,,2 Round 6 Karon Munchkin Round 14 t3xture Munchkin,,,,,,,,,42,2,1
zekken SEN,,4 Round 2 Munchkin t3xture Round 12 Karon Munchkin Round 13 t3xture Karon Round 14 Lakia Karon,1 Round 16 t3xture Karon Meteor,,,,,,,,64,0,0
