,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Lakia GEN,,,,,,1 Round 17 Zellsis,,,,,21,4,0
Munchkin GEN,,3 Round 7 johnqt Sacy Round 16 zekken johnqt Round 17 johnqt TenZ,2 Round 9 zekken TenZ johnqt Round 13 Sacy zekken Zellsis,1 Round 4 Sacy zekken TenZ johnqt,,,,,,,82,0,0
t3xture GEN,,3 Round 6 Sacy Zellsis Round 20 johnqt TenZ Round 21 TenZ zekken,,2 Round 10 Zellsis TenZ Sacy johnqt Round 19 Sacy johnqt Zellsis zekken,,,1 Round 20 TenZ johnqt,,,,70,0,0
Meteor GEN,,2 Round 5 zekken Zellsis Round 20 zekken Sacy,1 Round 11 zekken TenZ Sacy,,,,,,,,38,0,0
Karon GEN,,1 Round 15 TenZ Sacy,,,,,,,,,41,2,0
TenZ SEN,,2 Round 6 Meteor Munchkin Round 18 Munchkin Karon,,,,,,,,,48,3,0
Sacy SEN,,3 Round 5 Meteor t3xture Round 9 Meteor Lakia Round 22 Karon Meteor,,,,,,,,,41,0,1
Zellsis SEN,,1 Round 8 t3xture Karon,3 Round 3 Munchkin Meteor Karon Round 14 Munchkin Lakia Karon Round 16 t3xture Meteor Karon,,,,,,,,58,2,0
johnqt SEN,,3 Round 5 Lakia Karon Round 15 Karon t3xture Round 20 Karon Munchkin,,,,1 Round 5 Karon,,,,,49,1,1
zekken SEN,,4 Round 13 t3xture Meteor Round 17 Karon t3xture Round 18 Meteor t3xture Round 22 Lakia Munchkin,1 Round 1 Meteor Karon t3xture,1 Round 2 Meteor Lakia Karon Munchkin,,,,,,,57,1,0
