,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,1 Round 17 t3xture Ash,1 Round 10 Munchkin Karon Munchkin,,,,,,,,48,4,0
MaKo DRX,,4 Round 3 Munchkin Karon Round 12 Munchkin Ash Round 13 Karon Ash Round 16 t3xture Ash,1 Round 11 Munchkin t3xture Karon,,,1 Round 13 Ash,,,,,63,0,1
Estrella DRX,,1 Round 5 t3xture Karon,,,,,,,,,36,0,1
HYUNMIN DRX,,1 Round 13 Munchkin Foxy9,1 Round 18 Munchkin Karon Ash,,,,,,,,38,0,0
Flashback DRX,,1 Round 7 Munchkin Karon,2 Round 1 t3xture Foxy9 Karon Round 19 Karon Ash Munchkin,,,,,,,,65,0,0
Munchkin GEN,,2 Round 2 free1ng Estrella Round 7 free1ng HYUNMIN,,,,,,,,,53,0,1
t3xture GEN,,3 Round 7 Estrella Flashback Round 9 free1ng HYUNMIN Round 12 Estrella MaKo,1 Round 6 MaKo Flashback Estrella,1 Round 8 Estrella HYUNMIN MaKo free1ng,,1 Round 19 Flashback,,,,,73,0,0
Foxy9 GEN,,3 Round 10 free1ng MaKo Round 12 free1ng Flashback Round 16 MaKo free1ng,,,,,,,,,43,3,0
Ash GEN,,2 Round 4 HYUNMIN free1ng Round 10 Flashback HYUNMIN,1 Round 13 free1ng Flashback HYUNMIN,1 Round 1 Estrella HYUNMIN free1ng Flashback,,1 Round 1 Flashback,,,,,71,2,1
Karon GEN,,2 Round 9 Flashback Estrella Round 19 MaKo HYUNMIN,2 Round 5 HYUNMIN free1ng Flashback Round 14 free1ng Flashback Estrella,,,,,,,,40,0,0
