(BANK) PRX ZETA (BANK),1 0.1k 0.1k,2 7.7k $$ 1.9k,3 0.4k $$ $$ 14.9k,4 7.1k $$$ $$$ 3.1k,5 13.9k $$$ $ 8.9k,6 3.5k $$$ $$$ 19.0k,7 10.4k $$$ $$$ 7.9k,8 20.5k $$$ $$ 2.1k,9 15.9k $$$ $$ 7.4k,10 5.3k $$$ $$$ 7.0k,11 1.5k $$ $$$ 15.8k,12 0.3k $$ $$$ 18.3k
(BANK) PRX ZETA (BANK),13 0.2k 0.2k,14 8.8k $$ 0.3k,15 1.1k $$$ $$ 12.8k,16 8.0k $ $$$ 12.7k,17 2.4k $$$ $$$ 16.2k,18 6.0k $$$ $$$ 4.6k,19 4.8k $$$ $ 8.4k,20 0.7k $$ $$$ 8.4k,21 0.8k $$ $$ 8.1k,22 3.4k $$$ $$$ 1.0k,,
