Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Fracture,1,"""1-0""",100T,Defenders,Defuse
1Fracture,2,"""2-0""",100T,Defenders,Elimination
1Fracture,3,"""2-1""",NRG,Attackers,Spike Detonation
1Fracture,4,"""3-1""",100T,Defenders,Elimination
1Fracture,5,"""3-2""",NRG,Attackers,Elimination
1Fracture,6,"""3-3""",NRG,Attackers,Spike Detonation
1Fracture,7,"""3-4""",NRG,Attackers,Elimination
1Fracture,8,"""4-4""",100T,Defenders,Defuse
1Fracture,9,"""5-4""",100T,Defenders,Elimination
1Fracture,10,"""6-4""",100T,Defenders,Elimination
1Fracture,11,"""7-4""",100T,Defenders,Elimination
1Fracture,12,"""8-4""",100T,Defenders,Elimination
1Fracture,13,"""9-4""",NRG,Attackers,Elimination
1Fracture,14,"""10-4""",NRG,Attackers,Elimination
1Fracture,15,"""10-5""",100T,Defenders,Defuse
1Fracture,16,"""11-5""",NRG,Attackers,Elimination
1Fracture,17,"""12-5""",NRG,Attackers,Elimination
1Fracture,18,"""13-5""",NRG,Attackers,Elimination
1Fracture,19,"""""",,,
1Fracture,20,"""""",,,
1Fracture,21,"""""",,,
1Fracture,22,"""""",,,
1Fracture,23,"""""",,,
1Fracture,24,"""""",,,
