Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Haven,1,"""0-1""",100T,Defenders,Elimination
2Haven,2,"""0-2""",100T,Defenders,Elimination
2Haven,3,"""1-2""",NRG,Attackers,Elimination
2Haven,4,"""1-3""",100T,Defenders,Defuse
2Haven,5,"""1-4""",100T,Defenders,Elimination
2Haven,6,"""2-4""",NRG,Attackers,Spike Detonation
2Haven,7,"""2-5""",100T,Defenders,Elimination
2Haven,8,"""2-6""",100T,Defenders,Elimination
2Haven,9,"""2-7""",100T,Defenders,Elimination
2Haven,10,"""3-7""",NRG,Attackers,Elimination
2Haven,11,"""3-8""",100T,Defenders,Elimination
2Haven,12,"""4-8""",NRG,Attackers,Elimination
2Haven,13,"""5-8""",100T,Defenders,Elimination
2Haven,14,"""6-8""",100T,Defenders,Elimination
2Haven,15,"""7-8""",100T,Defenders,Time Expired
2Haven,16,"""8-8""",100T,Defenders,Defuse
2Haven,17,"""9-8""",100T,Defenders,Elimination
2Haven,18,"""9-9""",NRG,Attackers,Elimination
2Haven,19,"""9-10""",NRG,Attackers,Spike Detonation
2Haven,20,"""10-10""",100T,Defenders,Elimination
2Haven,21,"""10-11""",NRG,Attackers,Spike Detonation
2Haven,22,"""11-11""",100T,Defenders,Elimination
2Haven,23,"""12-11""",100T,Defenders,Defuse
2Haven,24,"""13-11""",100T,Defenders,Defuse
