,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,2 Round 5 Sayf Kicks Round 22 trexx Less,,2 Round 3 Kicks Derke Sayf Less Round 12 trexx Kicks Sayf Less,,1 Round 12 Less,,,,,52,8,0
BuZz T1,,2 Round 6 Kicks Derke Round 10 trexx Sayf,3 Round 2 Less Kicks Derke Round 7 Sayf Derke Less Round 14 Kicks Sayf Less,,,,,,,,53,1,0
Sylvan T1,,3 Round 6 Sayf trexx Round 7 Kicks trexx Round 21 trexx Sayf,,,,,,,,,37,0,0
Meteor T1,,4 Round 2 Sayf trexx Round 14 trexx Derke Round 15 Derke Sayf Round 21 Derke Kicks,1 Round 8 trexx Sayf Less,,,,,,,,48,1,1
iZu T1,,3 Round 1 Sayf Kicks Round 13 Sayf Kicks Round 17 Less Sayf,2 Round 9 Derke Less Sayf Round 23 Kicks trexx Sayf,,,,1 Round 23 trexx Sayf,,,,29,2,1
Sayf VIT,,1 Round 23 BuZz stax,1 Round 24 stax iZu Meteor,,,,,,,,39,1,0
trexx VIT,,2 Round 10 Meteor Sylvan Round 15 Meteor Sylvan,2 Round 9 BuZz stax iZu Round 18 iZu stax BuZz,,,2 Round 15 Sylvan Round 17 iZu,,,,,52,4,0
Derke VIT,,2 Round 14 BuZz stax Round 22 BuZz Meteor,2 Round 19 stax iZu Sylvan Round 26 Meteor stax BuZz,1 Round 1 BuZz stax Meteor iZu,,,,,,,54,1,1
Less VIT,,4 Round 3 BuZz Sylvan Round 4 BuZz iZu Round 11 BuZz Sylvan Round 12 BuZz Meteor,2 Round 5 BuZz stax Sylvan Less Round 25 Meteor Sylvan stax,1 Round 17 Sylvan BuZz Meteor stax,,,,,,,60,0,2
Kicks VIT,,1 Round 23 Sylvan Meteor,1 Round 10 stax BuZz iZu,,,,,,,,43,5,1
