,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,3 Round 4 Kicks Derke Round 6 Sayf Less Round 11 Kicks Sayf,,,,,,,,,51,3,1
BuZz T1,,3 Round 8 Derke Kicks Round 14 Sayf Less Round 18 trexx Sayf,3 Round 2 Less Sayf trexx Round 9 Less Derke Kicks Round 17 Sayf Kicks Derke,,,,,,,,62,0,0
Sylvan T1,,2 Round 15 Sayf trexx Round 17 Less trexx,2 Round 5 Sayf trexx Kicks Round 13 Derke Less Sayf,,,,,,,,62,3,0
Meteor T1,,2 Round 3 Sayf Kicks Round 12 Derke Kicks,1 Round 18 Kicks Derke Less,1 Round 10 Less Sayf trexx Derke,,,,,,,63,0,1
iZu T1,,4 Round 1 Kicks Sayf Round 3 trexx Less Round 6 Kicks Derke Round 8 Less Sayf,1 Round 7 Sayf trexx Derke,,,,,,,,62,0,1
Sayf VIT,,2 Round 11 Meteor Sylvan Round 15 stax BuZz,,,,,,,,,30,0,0
trexx VIT,,4 Round 2 Meteor Sylvan Round 4 stax Meteor Round 11 iZu stax Round 12 BuZz Meteor,,,,1 Round 11 stax,,,,,49,3,0
Derke VIT,,1 Round 6 stax Sylvan,1 Round 14 BuZz iZu Sylvan,,,1 Round 14 Sylvan,,,,,50,0,1
Less VIT,,2 Round 4 Sylvan iZu Round 10 BuZz stax,,1 Round 1 Meteor BuZz iZu Sylvan,,1 Round 1 Sylvan,,,,,43,1,0
Kicks VIT,,1 Round 15 Meteor Sylvan,,,,1 Round 15 Sylvan,,,,,27,2,1
