,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,4 Round 5 ANGE1 koalanoob Round 9 Ruxic ANGE1 Round 13 Shao koalanoob Round 16 ANGE1 koalanoob,1 Round 14 hiro Shao Ruxic,1 Round 11 ANGE1 Ruxic hiro Shao,,1 Round 5 koalanoob,,,,,99,4,0
Boaster FNC,,1 Round 1 hiro Ruxic,1 Round 3 Ruxic Shao hiro,,,,,,,,43,1,1
Chronicle FNC,,5 Round 5 Ruxic Shao Round 12 ANGE1 Ruxic Round 15 koalanoob Ruxic Round 17 Shao Ruxic Round 18 Ruxic ANGE1,,,,,,,,,54,1,0
kaajak FNC,,2 Round 10 koalanoob hiro Round 13 hiro Ruxic,1 Round 6 ANGE1 Shao hiro,,,,,,,,50,2,0
Alfajer FNC,,2 Round 2 koalanoob Ruxic Round 7 ANGE1 Shao,1 Round 12 hiro koalanoob Shao,,,,,,,,36,1,0
ANGE1 NAVI,,,,,,1 Round 3 Boaster,,,,,24,0,1
Shao NAVI,,5 Round 5 kaajak Alfajer Round 10 crashies kaajak Round 15 Boaster kaajak Round 16 crashies kaajak Round 17 crashies kaajak,,,,,1 Round 16 Boaster Chronicle,,,,67,0,0
koalanoob NAVI,,2 Round 3 Chronicle kaajak Round 13 Boaster Alfajer,1 Round 4 kaajak crashies Boaster,,,,,,,,71,1,0
Ruxic NAVI,,,1 Round 8 Boaster Chronicle kaajak,,,,,,,,38,0,1
hiro NAVI,,1 Round 3 crashies Alfajer,,,,,,,,,28,1,0
