Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Apoth,EG,Map_1_1Icebox,All,Harbor,0.92,180,12,14,1,-2,50%,121,64%,2,2,0
jawgemo,EG,Map_1_1Icebox,All,Sage,0.71,172,10,16,7,-6,61%,114,37%,1,2,-1
Derrek,EG,Map_1_1Icebox,All,Sova,0.50,105,6,14,2,-8,56%,71,64%,0,2,-2
supamen,EG,Map_1_1Icebox,All,Clove,0.45,157,9,20,2,-11,67%,104,45%,3,4,-1
NaturE,EG,Map_1_1Icebox,All,Killjoy,0.31,96,6,17,0,-11,50%,61,36%,0,2,-2
aspas,LEV,Map_1_1Icebox,All,Jett,1.82,352,23,8,2,+15,83%,222,51%,5,1,+4
Mazino,LEV,Map_1_1Icebox,All,Harbor,1.62,316,21,10,7,+11,83%,196,35%,4,3,+1
kiNgg,LEV,Map_1_1Icebox,All,Viper,1.59,253,16,7,8,+9,78%,169,24%,1,0,+1
C0M,LEV,Map_1_1Icebox,All,Sova,1.27,207,14,8,4,+6,94%,156,28%,0,1,-1
tex,LEV,Map_1_1Icebox,All,Killjoy,0.67,111,7,10,3,-3,67%,79,23%,2,1,+1
Apoth,EG,Map_1_1Icebox,Attack,Harbor,1.36,250,11,8,1,+3,58%,167,63%,2,2,0
jawgemo,EG,Map_1_1Icebox,Attack,Sage,0.99,231,9,10,6,-1,67%,150,39%,0,1,-1
Derrek,EG,Map_1_1Icebox,Attack,Sova,0.54,104,4,8,1,-4,58%,69,71%,0,1,-1
supamen,EG,Map_1_1Icebox,Attack,Clove,0.40,153,6,14,1,-8,67%,100,33%,2,3,-1
NaturE,EG,Map_1_1Icebox,Attack,Killjoy,0.22,76,3,11,0,-8,50%,49,22%,0,1,-1
aspas,LEV,Map_1_1Icebox,Attack,Jett,2.13,475,10,3,2,+7,83%,299,53%,3,1,+2
Mazino,LEV,Map_1_1Icebox,Attack,Harbor,1.76,244,5,2,5,+3,100%,169,38%,0,0,0
kiNgg,LEV,Map_1_1Icebox,Attack,Viper,1.92,275,7,1,0,+6,100%,167,29%,1,0,+1
C0M,LEV,Map_1_1Icebox,Attack,Sova,1.70,255,7,2,1,+5,100%,202,38%,0,0,0
tex,LEV,Map_1_1Icebox,Attack,Killjoy,0.66,69,1,2,1,-1,83%,49,17%,0,1,-1
Apoth,EG,Map_1_1Icebox,Defend,Harbor,0.04,43,1,6,0,-5,33%,30,67%,0,0,0
jawgemo,EG,Map_1_1Icebox,Defend,Sage,0.14,54,1,6,1,-5,50%,43,25%,1,1,0
Derrek,EG,Map_1_1Icebox,Defend,Sova,0.42,108,2,6,1,-4,50%,77,50%,0,1,-1
supamen,EG,Map_1_1Icebox,Defend,Clove,0.55,166,3,6,1,-3,67%,112,71%,1,1,0
NaturE,EG,Map_1_1Icebox,Defend,Killjoy,0.48,135,3,6,0,-3,50%,87,46%,0,1,-1
aspas,LEV,Map_1_1Icebox,Defend,Jett,1.66,291,13,5,0,+8,83%,184,50%,2,0,+2
Mazino,LEV,Map_1_1Icebox,Defend,Harbor,1.55,353,16,8,2,+8,75%,209,33%,4,3,+1
kiNgg,LEV,Map_1_1Icebox,Defend,Viper,1.42,242,9,6,8,+3,67%,171,23%,0,0,0
C0M,LEV,Map_1_1Icebox,Defend,Sova,1.05,184,7,6,3,+1,92%,133,22%,0,1,-1
tex,LEV,Map_1_1Icebox,Defend,Killjoy,0.68,133,6,8,2,-2,58%,93,25%,2,0,+2
