,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,,,,,,,,,,30,2,1
Kushy RRQ,,3 Round 2 yoman UdoTan Round 11 Papi yoman Round 17 yoman Kr1stal,,1 Round 12 ban Kr1stal yoman Papi,,,1 Round 2 yoman UdoTan,,,,66,5,0
xffero RRQ,,3 Round 2 Kr1stal Papi Round 7 Papi UdoTan Round 14 UdoTan yoman,1 Round 18 yoman Papi ban,,,,,,,,51,1,0
Monyet RRQ,,1 Round 16 Kr1stal Papi,2 Round 5 yoman Kr1stal ban Round 10 Kr1stal ban UdoTan,,,,,,,,45,1,0
Jemkin RRQ,,1 Round 13 ban yoman,1 Round 15 Kr1stal UdoTan yoman,,,,,,,,58,0,0
UdoTan GE,,2 Round 11 crazyguy Monyet Round 17 Jemkin crazyguy,1 Round 12 crazyguy xffero Kushy,1 Round 1 xffero Monyet Kushy Jemkin,2 Round 4 Monyet Jemkin xffero crazyguy Kushy Round 6 Kushy xffero crazyguy Monyet Jemkin,1 Round 12 Kushy,,,,,114,0,0
ban GE,,1 Round 15 xffero Jemkin,,,,1 Round 15 Jemkin,,,,,33,1,1
Kr1stal GE,,3 Round 3 Kushy xffero Round 12 Monyet Jemkin Round 18 Kushy xffero,,1 Round 9 xffero Kushy crazyguy Monyet,,1 Round 18 xffero,1 Round 9 crazyguy Monyet,,,,46,1,2
Papi GE,,3 Round 8 Jemkin xffero Round 16 Jemkin crazyguy Round 17 Kushy xffero,,,,,,,,,52,1,1
yoman GE,,2 Round 7 Kushy xffero Round 16 Monyet xffero,,,,1 Round 16 xffero,,,,,46,2,2
