,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,4,5,,,,1,,,,51,2,1
keznit KRÜ,,8,5,1,1,,1,1,,,58,1,4
adverso KRÜ,,3,3,,,1,,,,,52,3,0
Mazino KRÜ,,5,1,,,,,,,,57,9,0
Shyy KRÜ,,9,,2,,1,1,,,,53,1,0
pANcada LOUD,,5,3,,,1,,,,,65,3,0
v1nny LOUD,,4,2,,,,,,,,37,15,0
tuyz LOUD,,8,2,,,1,,,1,,55,1,0
cauanzin LOUD,,8,3,,,2,,,,,68,6,1
dgzin LOUD,,6,3,,,,,,,,54,0,1
