Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
icy,G2,Map_2_2Bind,All,Raze,0.98,186,15,18,7,-3,63%,140,25%,4,1,+3
valyn,G2,Map_2_2Bind,All,Brimstone,0.95,182,15,16,10,-1,67%,109,28%,3,1,+2
trent,G2,Map_2_2Bind,All,Gekko,0.93,187,14,18,8,-4,75%,125,21%,1,2,-1
leaf,G2,Map_2_2Bind,All,Viper,0.89,191,17,17,4,0,63%,117,19%,3,5,-2
JonahP,G2,Map_2_2Bind,All,Skye,0.57,130,11,20,6,-9,58%,86,24%,2,2,0
Chronicle,FNC,Map_2_2Bind,All,Viper,1.44,277,24,14,5,+10,79%,167,25%,5,4,+1
Derke,FNC,Map_2_2Bind,All,Raze,1.34,283,25,14,2,+11,79%,181,25%,3,2,+1
Alfajer,FNC,Map_2_2Bind,All,Gekko,1.09,222,20,16,2,+4,58%,138,35%,1,1,0
hiro,FNC,Map_2_2Bind,All,Fade,0.70,142,11,15,6,-4,63%,100,20%,2,2,0
Boaster,FNC,Map_2_2Bind,All,Astra,0.66,106,9,13,12,-4,71%,66,19%,0,4,-4
icy,G2,Map_2_2Bind,Attack,Raze,0.90,172,6,8,4,-2,67%,134,17%,2,1,+1
valyn,G2,Map_2_2Bind,Attack,Brimstone,0.95,170,8,7,3,+1,58%,102,23%,3,1,+2
trent,G2,Map_2_2Bind,Attack,Gekko,0.77,131,4,7,4,-3,75%,102,20%,0,1,-1
leaf,G2,Map_2_2Bind,Attack,Viper,1.31,241,12,6,1,+6,83%,145,32%,2,1,+1
JonahP,G2,Map_2_2Bind,Attack,Skye,0.60,126,5,9,3,-4,50%,86,26%,0,1,-1
Chronicle,FNC,Map_2_2Bind,Attack,Viper,1.80,376,17,7,2,+10,83%,226,24%,2,1,+1
Derke,FNC,Map_2_2Bind,Attack,Raze,1.76,386,18,7,0,+11,92%,235,26%,2,0,+2
Alfajer,FNC,Map_2_2Bind,Attack,Gekko,0.85,175,9,8,1,+1,58%,113,35%,1,1,0
hiro,FNC,Map_2_2Bind,Attack,Fade,0.52,134,5,8,5,-3,67%,93,33%,1,2,-1
Boaster,FNC,Map_2_2Bind,Attack,Astra,0.55,105,3,7,9,-4,75%,76,17%,0,2,-2
icy,G2,Map_2_2Bind,Defend,Raze,1.06,201,9,10,3,-1,58%,147,38%,2,0,+2
valyn,G2,Map_2_2Bind,Defend,Brimstone,0.95,195,7,9,7,-2,75%,115,33%,0,0,0
trent,G2,Map_2_2Bind,Defend,Gekko,1.09,245,10,11,4,-1,75%,148,22%,1,1,0
leaf,G2,Map_2_2Bind,Defend,Viper,0.47,141,5,11,3,-6,42%,89,8%,1,4,-3
JonahP,G2,Map_2_2Bind,Defend,Skye,0.54,135,6,11,3,-5,67%,85,23%,2,1,+1
Chronicle,FNC,Map_2_2Bind,Defend,Viper,1.07,179,7,7,3,0,75%,108,29%,3,3,0
Derke,FNC,Map_2_2Bind,Defend,Raze,0.92,182,7,7,2,0,67%,127,25%,1,2,-1
Alfajer,FNC,Map_2_2Bind,Defend,Gekko,1.33,270,11,8,1,+3,58%,162,34%,0,0,0
hiro,FNC,Map_2_2Bind,Defend,Fade,0.88,152,6,7,1,-1,58%,108,13%,1,0,+1
Boaster,FNC,Map_2_2Bind,Defend,Astra,0.77,108,6,6,3,0,67%,56,23%,0,2,-2
