Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
johnqt,SEN,Map_2_2Bind,All,Tejo,1.41,197,16,11,7,+5,82%,137,32%,1,0,+1
zekken,SEN,Map_2_2Bind,All,Raze,1.27,229,20,13,4,+7,86%,151,17%,4,4,0
bang,SEN,Map_2_2Bind,All,Viper,1.18,229,19,13,5,+6,77%,151,34%,2,3,-1
Zellsis,SEN,Map_2_2Bind,All,Brimstone,0.99,155,11,13,9,-2,73%,90,26%,3,2,+1
N4RRATE,SEN,Map_2_2Bind,All,Gekko,0.95,222,16,17,8,-1,73%,150,22%,3,0,+3
Asuna,100T,Map_2_2Bind,All,Raze,1.07,269,21,18,3,+3,73%,170,20%,6,4,+2
Cryocells,100T,Map_2_2Bind,All,Brimstone,0.88,191,14,18,9,-4,73%,125,26%,3,3,0
eeiu,100T,Map_2_2Bind,All,Fade,0.85,137,12,15,9,-3,68%,92,50%,0,1,-1
Boostio,100T,Map_2_2Bind,All,Gekko,0.72,151,10,16,8,-6,59%,100,15%,0,2,-2
zander,100T,Map_2_2Bind,All,Viper,0.70,129,9,15,5,-6,64%,84,16%,0,3,-3
johnqt,SEN,Map_2_2Bind,Attack,Tejo,1.40,218,9,7,7,+2,83%,157,38%,1,0,+1
zekken,SEN,Map_2_2Bind,Attack,Raze,1.10,217,10,9,3,+1,92%,159,24%,3,2,+1
bang,SEN,Map_2_2Bind,Attack,Viper,1.27,276,13,8,3,+5,75%,194,43%,1,2,-1
Zellsis,SEN,Map_2_2Bind,Attack,Brimstone,1.12,139,6,7,7,-1,75%,79,31%,0,1,-1
N4RRATE,SEN,Map_2_2Bind,Attack,Gekko,1.21,262,11,9,5,+2,75%,171,23%,2,0,+2
Asuna,100T,Map_2_2Bind,Attack,Raze,0.56,162,5,8,3,-3,70%,126,26%,1,2,-1
Cryocells,100T,Map_2_2Bind,Attack,Brimstone,1.03,210,7,7,3,0,80%,139,40%,3,1,+2
eeiu,100T,Map_2_2Bind,Attack,Fade,0.82,98,4,6,5,-2,80%,77,40%,0,0,0
Boostio,100T,Map_2_2Bind,Attack,Gekko,0.88,172,5,6,2,-1,60%,110,14%,0,2,-2
zander,100T,Map_2_2Bind,Attack,Viper,1.02,175,6,6,2,0,70%,114,18%,0,1,-1
johnqt,SEN,Map_2_2Bind,Defend,Tejo,1.42,173,7,4,0,+3,80%,113,24%,0,0,0
zekken,SEN,Map_2_2Bind,Defend,Raze,1.47,246,10,4,1,+6,80%,142,11%,1,2,-1
bang,SEN,Map_2_2Bind,Defend,Viper,1.07,175,6,5,2,+1,80%,99,23%,1,1,0
Zellsis,SEN,Map_2_2Bind,Defend,Brimstone,0.84,175,5,6,2,-1,70%,103,23%,3,1,+2
N4RRATE,SEN,Map_2_2Bind,Defend,Gekko,0.62,175,5,8,3,-3,70%,125,20%,1,0,+1
Asuna,100T,Map_2_2Bind,Defend,Raze,1.49,358,16,10,0,+6,75%,206,18%,5,2,+3
Cryocells,100T,Map_2_2Bind,Defend,Brimstone,0.75,177,7,11,6,-4,67%,113,17%,0,2,-2
eeiu,100T,Map_2_2Bind,Defend,Fade,0.87,170,8,9,4,-1,58%,105,56%,0,1,-1
Boostio,100T,Map_2_2Bind,Defend,Gekko,0.58,135,5,10,6,-5,58%,92,16%,0,0,0
zander,100T,Map_2_2Bind,Defend,Viper,0.44,91,3,9,3,-6,58%,58,13%,0,2,-2
