Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
whzy,BLG,Map_3_3Ascent,All,Neon,1.44,272,20,14,1,+6,53%,161,39%,4,4,0
nephh,BLG,Map_3_3Ascent,All,Kayo,0.89,161,8,15,11,-7,79%,100,24%,0,2,-2
rushia,BLG,Map_3_3Ascent,All,Omen,0.85,140,8,13,9,-5,74%,95,23%,1,2,-1
Knight,BLG,Map_3_3Ascent,All,Sova,0.73,139,8,13,3,-5,74%,91,39%,0,2,-2
Levius,BLG,Map_3_3Ascent,All,Killjoy,0.61,94,5,13,2,-8,53%,71,22%,0,4,-4
Kai,TE,Map_3_3Ascent,All,Yoru,1.42,297,19,11,7,+8,84%,197,18%,6,2,+4
Biank,TE,Map_3_3Ascent,All,Sova,1.26,207,15,8,6,+7,68%,137,33%,2,2,0
MarT1n,TE,Map_3_3Ascent,All,Deadlock,1.05,144,12,8,6,+4,84%,76,18%,0,0,0
FengF,TE,Map_3_3Ascent,All,Cypher,0.97,203,11,11,8,0,74%,140,23%,3,1,+2
LuoK1ng,TE,Map_3_3Ascent,All,Omen,0.87,135,10,11,8,-1,89%,76,15%,3,0,+3
whzy,BLG,Map_3_3Ascent,Attack,Neon,1.43,270,13,9,1,+4,58%,162,35%,2,3,-1
nephh,BLG,Map_3_3Ascent,Attack,Kayo,1.07,199,6,10,8,-4,83%,125,28%,0,1,-1
rushia,BLG,Map_3_3Ascent,Attack,Omen,0.68,102,4,9,3,-5,67%,77,21%,0,1,-1
Knight,BLG,Map_3_3Ascent,Attack,Sova,0.88,180,7,8,2,-1,75%,111,41%,0,2,-2
Levius,BLG,Map_3_3Ascent,Attack,Killjoy,0.39,57,1,8,2,-7,50%,47,13%,0,3,-3
Kai,TE,Map_3_3Ascent,Attack,Yoru,1.42,300,7,4,2,+3,71%,180,38%,3,1,+2
Biank,TE,Map_3_3Ascent,Attack,Sova,1.66,223,7,2,3,+5,71%,135,24%,0,2,-2
MarT1n,TE,Map_3_3Ascent,Attack,Deadlock,0.63,57,1,3,3,-2,71%,31,17%,0,0,0
FengF,TE,Map_3_3Ascent,Attack,Cypher,1.01,211,4,4,4,0,71%,132,25%,1,0,+1
LuoK1ng,TE,Map_3_3Ascent,Attack,Omen,0.70,127,4,5,3,-1,100%,57,10%,0,0,0
whzy,BLG,Map_3_3Ascent,Defend,Neon,1.44,275,7,5,0,+2,43%,159,47%,2,1,+1
nephh,BLG,Map_3_3Ascent,Defend,Kayo,0.58,96,2,5,3,-3,71%,57,11%,0,1,-1
rushia,BLG,Map_3_3Ascent,Defend,Omen,1.14,205,4,4,6,0,86%,126,24%,1,1,0
Knight,BLG,Map_3_3Ascent,Defend,Sova,0.46,69,1,5,1,-4,71%,57,33%,0,0,0
Levius,BLG,Map_3_3Ascent,Defend,Killjoy,1.00,157,4,5,0,-1,57%,112,38%,0,1,-1
Kai,TE,Map_3_3Ascent,Defend,Yoru,1.41,295,12,7,5,+5,92%,207,13%,3,1,+2
Biank,TE,Map_3_3Ascent,Defend,Sova,1.02,198,8,6,3,+2,67%,138,41%,2,0,+2
MarT1n,TE,Map_3_3Ascent,Defend,Deadlock,1.30,195,11,5,3,+6,92%,102,19%,0,0,0
FengF,TE,Map_3_3Ascent,Defend,Cypher,0.95,198,7,7,4,0,75%,145,23%,2,1,+1
LuoK1ng,TE,Map_3_3Ascent,Defend,Omen,0.97,140,6,6,5,0,83%,87,17%,3,0,+3
