Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
sociablEE,BBL,All_Maps,All,"Tejo, Deadlock, Yoru",0.83,187,38,49,3,-11,58%,119,36%,6,8,-2
Jamppi,BBL,All_Maps,All,"Kayo, Sova, Fade",0.75,141,24,43,14,-19,55%,101,30%,0,5,-5
MAGNUM,BBL,All_Maps,All,"Fade, Viper",0.71,158,29,45,8,-16,53%,105,28%,2,13,-11
PROFEK,BBL,All_Maps,All,"Omen, Brimstone",0.65,128,22,46,6,-24,45%,96,25%,5,4,+1
LewN,BBL,All_Maps,All,"Jett, Neon, Iso",0.50,122,21,47,7,-26,42%,89,26%,1,11,-10
grubinho,GX,All_Maps,All,"Omen, Astra",1.55,247,51,25,28,+26,95%,164,33%,4,3,+1
ara,GX,All_Maps,All,"Jett, Neon, Raze",1.42,303,59,31,11,+28,80%,194,28%,17,4,+13
westside,GX,All_Maps,All,"Cypher, Deadlock",1.28,235,52,27,9,+25,73%,148,48%,6,5,+1
Flickless,GX,All_Maps,All,"Kayo, Breach, Viper",1.28,212,38,23,32,+15,80%,129,32%,7,1,+6
Cloud,GX,All_Maps,All,"Sova, Gekko",0.94,158,30,28,19,+2,82%,106,23%,7,1,+6
sociablEE,BBL,All_Maps,Attack,"Tejo, Deadlock, Yoru",0.76,176,22,30,0,-8,58%,115,36%,5,5,0
Jamppi,BBL,All_Maps,Attack,"Kayo, Sova, Fade",0.92,140,15,22,10,-7,64%,94,32%,0,2,-2
MAGNUM,BBL,All_Maps,Attack,"Fade, Viper",0.87,185,22,26,2,-4,52%,120,29%,2,7,-5
PROFEK,BBL,All_Maps,Attack,"Omen, Brimstone",0.52,120,12,29,3,-17,48%,90,23%,1,0,+1
LewN,BBL,All_Maps,Attack,"Jett, Neon, Iso",0.43,125,12,28,4,-16,45%,87,23%,1,10,-9
grubinho,GX,All_Maps,Attack,"Omen, Astra",1.61,248,20,9,11,+11,91%,184,30%,1,1,0
ara,GX,All_Maps,Attack,"Jett, Neon, Raze",1.99,430,34,11,6,+23,86%,265,32%,9,1,+8
westside,GX,All_Maps,Attack,"Cypher, Deadlock",1.11,170,16,9,2,+7,73%,107,52%,2,3,-1
Flickless,GX,All_Maps,Attack,"Kayo, Breach, Viper",1.03,140,11,10,12,+1,82%,96,40%,2,0,+2
Cloud,GX,All_Maps,Attack,"Sova, Gekko",0.96,162,14,12,7,+2,86%,104,18%,3,0,+3
sociablEE,BBL,All_Maps,Defend,"Tejo, Deadlock, Yoru",0.94,208,16,19,3,-3,59%,125,36%,1,3,-2
Jamppi,BBL,All_Maps,Defend,"Kayo, Sova, Fade",0.49,146,9,21,4,-12,41%,111,27%,0,3,-3
MAGNUM,BBL,All_Maps,Defend,"Fade, Viper",0.47,116,7,19,6,-12,55%,82,26%,0,6,-6
PROFEK,BBL,All_Maps,Defend,"Omen, Brimstone",0.84,154,10,17,3,-7,41%,105,28%,4,4,0
LewN,BBL,All_Maps,Defend,"Jett, Neon, Iso",0.61,124,9,19,3,-10,36%,94,31%,0,1,-1
grubinho,GX,All_Maps,Defend,"Omen, Astra",1.51,253,31,16,17,+15,97%,150,36%,3,2,+1
ara,GX,All_Maps,Defend,"Jett, Neon, Raze",1.04,221,25,20,5,+5,76%,147,22%,8,3,+5
westside,GX,All_Maps,Defend,"Cypher, Deadlock",1.39,273,36,18,7,+18,73%,176,47%,4,2,+2
Flickless,GX,All_Maps,Defend,"Kayo, Breach, Viper",1.45,241,27,13,20,+14,79%,151,29%,5,1,+4
Cloud,GX,All_Maps,Defend,"Sova, Gekko",0.94,154,16,16,12,0,79%,108,26%,4,1,+3
