,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,1 Round 13 Meiy gyen,,,,,1 Round 13 gyen Meiy,,,,33,2,0
t3xture GEN,,4 Round 3 Akame gyen Round 8 Meiy Akame Round 9 gyen Art Round 12 gyen Akame,1 Round 4 gyen Meiy Akame,,,,,,,,70,0,0
Foxy9 GEN,,3 Round 9 Akame Jinboong Round 11 Akame Art Round 14 Meiy gyen,,,,1 Round 14 gyen,,,,,54,1,0
Ash GEN,,6 Round 4 Art Jinboong Round 6 gyen Meiy Round 10 gyen Jinboong Round 15 Art Meiy Round 16 Art Jinboong Round 17 Meiy Jinboong,,,,1 Round 4 Jinboong,,,,,81,1,2
Karon GEN,,3 Round 3 Meiy Jinboong Round 8 Jinboong gyen Round 15 Jinboong Akame,1 Round 5 Akame Meiy gyen,,,1 Round 15 Akame,,,,,72,1,0
Jinboong DFM,,3 Round 4 Munchkin Foxy9 Round 9 t3xture Munchkin Round 13 Foxy9 t3xture,,,,,,,,,47,0,0
Meiy DFM,,2 Round 1 Karon Foxy9 Round 14 Munchkin Ash,1 Round 2 t3xture Munchkin Ash,,,,,,,,42,2,0
Art DFM,,1 Round 4 t3xture Karon,,,,,,,,,23,1,0
Akame DFM,,5 Round 1 t3xture Munchkin Round 5 Munchkin Foxy9 Round 6 Ash Karon Round 10 Ash Munchkin Round 15 Munchkin Ash,,,,,,,,,58,1,0
gyen DFM,,4 Round 10 Foxy9 t3xture Round 13 Karon Ash Round 14 t3xture Karon Round 17 Foxy9 t3xture,1 Round 16 Foxy9 Munchkin Ash,,,,,,,,53,2,0
