,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,4 Round 6 t3xture yoman stax Round 9 Munchkin Karon Round 10 Foxy9 yoman Round 17 t3xture yoman,1 Round 5 Munchkin Karon Foxy9,,,1 Round 14 Karon,,,,,61,7,1
BuZz T1,,1 Round 1 Munchkin Foxy9,,,,,,,,,33,0,0
Meteor T1,,4 Round 1 t3xture yoman Round 12 Munchkin Foxy9 Round 14 Foxy9 yoman Round 21 t3xture yoman,,,,,,1 Round 15 Munchkin Foxy9 Karon,,,56,0,1
iZu T1,,3 Round 2 Foxy9 t3xture Round 11 Karon Munchkin Round 15 t3xture yoman,,,,,,,,,50,0,0
carpe T1,,3 Round 6 Foxy9 Karon carpe Round 11 Foxy9 yoman Round 13 Munchkin yoman,1 Round 18 yoman Munchkin Karon,,,1 Round 18 Karon,,,,,68,1,2
Munchkin GEN,,2 Round 9 BuZz Meteor Round 15 carpe Meteor,1 Round 8 iZu carpe Meteor,,,,,,,,79,4,0
t3xture GEN,,4 Round 3 stax BuZz Round 11 stax iZu Round 14 carpe Meteor Round 20 BuZz stax,,,,,,,,,43,0,0
Foxy9 GEN,,3 Round 3 carpe Meteor Round 9 stax carpe Round 16 Meteor stax,,,,,,,,,46,0,0
yoman GEN,,1 Round 10 iZu carpe,1 Round 19 Meteor iZu stax,,,,,,,,39,3,0
Karon GEN,,5 Round 12 stax iZu Round 14 BuZz iZu Round 15 BuZz stax Round 17 carpe stax Round 18 stax iZu,,,,1 Round 10 stax,,,,,71,1,0
