,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,,1 Round 16 Karon Foxy9 Munchkin,,,,,,,,63,5,1
BuZz T1,,5 Round 1 Munchkin yoman Round 5 t3xture Munchkin Round 10 Foxy9 yoman Round 17 Foxy9 Munchkin Round 19 Munchkin Karon,,,,,,,,,65,1,0
Meteor T1,,4 Round 3 Karon Munchkin Round 10 t3xture Munchkin Round 15 Karon yoman Round 20 t3xture Karon,2 Round 8 t3xture Foxy9 Munchkin Round 18 t3xture yoman Foxy9,,,1 Round 3 Foxy9,,,,,56,1,0
iZu T1,,5 Round 4 t3xture Munchkin Round 12 Foxy9 Munchkin Round 17 yoman Karon Round 19 yoman t3xture Round 21 Foxy9 yoman,,,,,,,,,68,0,0
carpe T1,,3 Round 4 yoman Foxy9 Round 12 Karon yoman Round 21 t3xture Munchkin,1 Round 15 t3xture Foxy9 Munchkin,,,,,,,,56,0,1
Munchkin GEN,,5 Round 2 stax Meteor Round 7 stax Meteor Round 12 BuZz Meteor Round 13 BuZz Meteor Round 18 carpe Meteor,,,,,,,,,48,0,0
t3xture GEN,,1 Round 11 BuZz Meteor,1 Round 14 carpe stax iZu,,,,,,,,24,1,0
Foxy9 GEN,,5 Round 2 iZu carpe Round 3 stax Meteor Round 7 iZu BuZz Round 13 carpe iZu Round 21 Meteor BuZz,,,,1 Round 6 stax,,,,,56,1,1
yoman GEN,,1 Round 3 carpe BuZz,1 Round 9 BuZz iZu stax,,,,,,,,46,2,0
Karon GEN,,1 Round 10 Meteor BuZz,1 Round 1 iZu stax BuZz,1 Round 6 Meteor iZu BuZz carpe,,,,,,,54,0,0
