,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,5 Round 1 Karon yoman Round 6 yoman Munchkin Round 28 yoman t3xture Round 30 t3xture yoman Round 31 yoman Foxy9,5 Round 3 yoman Karon Munchkin Round 10 yoman Foxy9 Munchkin Round 11 Foxy9 Karon yoman Round 13 Foxy9 yoman Munchkin Round 27 Karon Foxy9 yoman,,,,1 Round 11 Karon yoman,,,,44,1,1
BuZz T1,,6 Round 2 Foxy9 t3xture Round 3 t3xture Foxy9 Round 5 Munchkin Foxy9 Round 9 Foxy9 yoman Round 18 Foxy9 Munchkin Round 22 Karon yoman,,,,,,,,,31,0,2
Meteor T1,,,3 Round 7 Munchkin Foxy9 yoman Round 16 Munchkin Foxy9 yoman Round 32 yoman Karon Foxy9,,,,,,,,34,1,0
iZu T1,,4 Round 6 t3xture Foxy9 Round 19 Foxy9 yoman Round 23 yoman Munchkin Round 30 Munchkin Karon,2 Round 8 t3xture Foxy9 Karon Round 17 Foxy9 t3xture Karon,1 Round 25 t3xture Munchkin yoman Karon,,,,,,,64,1,0
carpe T1,,3 Round 8 Munchkin yoman Round 11 Munchkin t3xture Round 22 t3xture Munchkin,1 Round 12 yoman Munchkin t3xture,,,1 Round 28 Karon,,,,,34,3,0
Munchkin GEN,,3 Round 7 carpe stax Round 14 stax carpe Round 27 Meteor carpe,1 Round 20 iZu Meteor stax,,,,,,,,41,1,0
t3xture GEN,,7 Round 5 stax Meteor Round 14 BuZz iZu Round 17 Meteor stax Round 18 stax carpe Round 22 Meteor stax Round 24 BuZz iZu Round 27 stax iZu,3 Round 1 Meteor carpe stax Round 26 Meteor stax carpe Round 31 Meteor iZu stax,,1 Round 32 stax iZu BuZz Meteor carpe,,2 Round 27 iZu stax Round 32 carpe Meteor,,,,54,0,1
Foxy9 GEN,,2 Round 19 carpe BuZz Round 29 BuZz stax,,,,,,,,,32,3,0
yoman GEN,,2 Round 5 BuZz carpe Round 18 iZu Meteor,2 Round 11 iZu Meteor carpe Round 23 BuZz carpe Meteor,,,,,,,,37,5,0
Karon GEN,,2 Round 15 Meteor BuZz Round 24 Meteor carpe,2 Round 4 iZu BuZz Meteor Round 28 Meteor stax carpe Karon,,,,,,,,51,0,0
