,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
soulcas MKOI,,2 Round 13 sociablEE MAGNUM Round 15 LewN sociablEE,2 Round 9 LewN MAGNUM sociablEE Round 10 MAGNUM PROFEK Jamppi,,,,,,,,46,1,1
sheydos MKOI,,2 Round 15 Jamppi MAGNUM Round 17 sociablEE MAGNUM,3 Round 2 Jamppi sociablEE LewN Round 4 sociablEE MAGNUM PROFEK Round 6 LewN sociablEE Jamppi,,,,,,,,64,1,3
flyuh MKOI,,1 Round 3 LewN Jamppi,,,,,,,,,29,0,0
Filu MKOI,,2 Round 3 MAGNUM sociablEE Round 13 LewN PROFEK,2 Round 1 sociablEE Jamppi MAGNUM Round 12 sociablEE Jamppi PROFEK,,,,,,,,55,0,0
grubinho MKOI,,1 Round 16 sociablEE MAGNUM,,,,,,,,,41,1,0
MAGNUM BBL,,4 Round 9 grubinho flyuh Round 13 sheydos flyuh Round 16 Filu flyuh Round 18 soulcas flyuh,,,1 Round 19 sheydos Filu flyuh grubinho soulcas,,,,,,67,6,1
PROFEK BBL,,1 Round 4 Filu grubinho,,,,,,,,,28,0,0
sociablEE BBL,,3 Round 8 soulcas sheydos Round 10 soulcas flyuh Round 17 Filu grubinho,,,,,1 Round 10 flyuh soulcas,,,,54,0,0
Jamppi BBL,,3 Round 8 Filu flyuh Round 9 sheydos soulcas Round 18 Filu sheydos,2 Round 3 grubinho Filu soulcas Round 13 Filu soulcas grubinho,,,1 Round 16 grubinho,1 Round 13 soulcas grubinho,,,,56,5,1
LewN BBL,,5 Round 2 Filu flyuh Round 11 Filu soulcas Round 14 grubinho sheydos Round 15 sheydos flyuh Round 17 flyuh sheydos,1 Round 7 grubinho Filu sheydos,1 Round 12 sheydos Filu flyuh grubinho,,1 Round 12 grubinho,,,,,66,0,0
