,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,6 Round 5 moose vanity Round 11 OXY vanity Round 14 vanity Xeppaa Round 15 Xeppaa vanity Round 16 vanity Xeppaa Round 21 Xeppaa OXY,,,,,,,,,56,4,0
JonahP G2,,2 Round 7 moose OXY Round 15 OXY moose,1 Round 20 OXY Xeppaa runi,,,,,,,,38,0,0
leaf G2,,3 Round 9 moose vanity Round 10 Xeppaa runi Round 16 OXY runi,2 Round 1 Xeppaa OXY runi Round 18 vanity moose Xeppaa,,,,,,,,54,1,0
icy G2,,4 Round 6 Xeppaa runi Round 7 Xeppaa vanity Round 14 moose runi Round 21 vanity runi,1 Round 13 vanity OXY Xeppaa,,,,,,,,41,0,2
trent G2,,1 Round 9 OXY runi,2 Round 2 moose OXY runi Round 24 runi Xeppaa moose,,,,,,,,44,2,0
moose C9,,1 Round 5 icy trent,1 Round 22 JonahP leaf trent,,,,,,,,47,1,0
vanity C9,,1 Round 22 icy valyn,1 Round 8 trent JonahP valyn,,,,,,,,36,0,0
Xeppaa C9,,2 Round 3 icy valyn Round 17 icy valyn,1 Round 10 JonahP icy valyn,,,,,,,,52,3,3
runi C9,,4 Round 11 JonahP valyn Round 12 JonahP leaf Round 15 icy valyn Round 18 leaf JonahP,,,,1 Round 7 JonahP,,,,,83,1,0
OXY C9,,3 Round 6 JonahP trent Round 8 icy leaf Round 12 icy trent,1 Round 23 valyn leaf JonahP,1 Round 7 trent valyn leaf icy,,,,,,,53,0,0
