,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,,,,,,,,,,41,1,0
JonahP G2,,4 Round 3 vanity moose Round 13 Xeppaa runi Round 15 vanity OXY Round 19 moose runi,,,,,,,,,49,0,1
leaf G2,,5 Round 11 OXY Xeppaa Round 13 OXY moose Round 14 runi Xeppaa Round 20 OXY vanity Round 21 runi vanity,2 Round 18 Xeppaa moose runi Round 19 vanity OXY Xeppaa,,,,1 Round 21 vanity runi,,,,86,0,3
icy G2,,4 Round 1 vanity OXY Round 8 vanity runi Round 10 OXY Xeppaa Round 14 moose vanity,1 Round 16 runi vanity moose,,,,,,,,45,2,1
trent G2,,1 Round 7 OXY vanity,1 Round 20 moose Xeppaa runi,,,,,,,,54,4,0
moose C9,,2 Round 4 icy valyn Round 7 leaf valyn,,,,,,,,,35,0,1
vanity C9,,3 Round 5 valyn leaf Round 19 trent icy Round 21 icy JonahP,,2 Round 9 leaf JonahP trent icy Round 12 leaf trent valyn JonahP,,,,,,,65,2,0
Xeppaa C9,,,1 Round 10 valyn trent icy,,,,,,,,28,3,0
runi C9,,2 Round 3 leaf icy Round 20 icy valyn,,,,,,,,,39,0,1
OXY C9,,1 Round 5 trent icy,3 Round 1 trent valyn leaf Round 6 icy JonahP trent Round 8 JonahP leaf icy,,,,1 Round 8 icy leaf,,,,63,0,1
