,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
saadhak KC,,1 Round 7 qRaxs xeus,1 Round 18 AtaKaptan qRaxs yetujey,1 Round 15 qRaxs xeus yetujey AtaKaptan,,,,,,,53,4,0
SUYGETSU KC,,3 Round 1 MrFaliN AtaKaptan Round 4 xeus qRaxs Round 10 AtaKaptan MrFaliN,,,,,,,,,54,1,0
Avez KC,,,1 Round 11 yetujey MrFaliN AtaKaptan,,,,,,,,37,3,0
marteen KC,,3 Round 2 qRaxs MrFaliN Round 5 xeus MrFaliN Round 17 MrFaliN AtaKaptan,2 Round 4 MrFaliN yetujey AtaKaptan Round 6 xeus qRaxs yetujey,,,1 Round 4 AtaKaptan,,,,,60,1,0
Elite KC,,1 Round 10 xeus qRaxs,,,,,,,,,24,1,0
qRaxs FUT,,2 Round 8 SUYGETSU Elite Round 11 Elite Avez,,,,1 Round 11 Avez,,,,,45,3,4
AtaKaptan FUT,,4 Round 1 Avez Elite Round 3 marteen Avez Round 14 Elite saadhak Round 15 SUYGETSU marteen,,,,,,,,,61,1,0
MrFaliN FUT,,2 Round 6 SUYGETSU marteen Round 13 saadhak Avez,1 Round 18 saadhak Avez Elite,,,2 Round 6 marteen Round 15 saadhak,,1 Round 18 Avez saadhak Elite,,,68,1,1
yetujey FUT,,2 Round 6 saadhak Elite Round 14 marteen SUYGETSU,,1 Round 9 marteen Avez saadhak SUYGETSU,,,,,,,48,0,0
xeus FUT,,2 Round 8 saadhak Avez Round 13 marteen Elite,2 Round 4 saadhak Avez Elite Round 16 Elite marteen Avez,2 Round 12 Avez SUYGETSU saadhak marteen Round 17 SUYGETSU Elite saadhak Avez,,,,,,,91,1,0
