,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
saadhak KC,,4 Round 2 MrFaliN xeus Round 3 AtaKaptan yetujey Round 24 qRaxs MrFaliN Round 25 qRaxs AtaKaptan,1 Round 1 yetujey AtaKaptan MrFaliN saadhak,,,,1 Round 2 MrFaliN xeus,,,,42,4,2
SUYGETSU KC,,7 Round 1 xeus qRaxs Round 6 xeus qRaxs Round 7 AtaKaptan MrFaliN Round 9 xeus AtaKaptan Round 12 xeus qRaxs Round 14 yetujey MrFaliN Round 25 xeus yetujey,,,,,,,,,50,1,0
Avez KC,,5 Round 2 qRaxs yetujey Round 6 AtaKaptan MrFaliN Round 10 qRaxs MrFaliN Round 21 xeus qRaxs Round 23 MrFaliN xeus,1 Round 8 xeus AtaKaptan MrFaliN,,,,,,,,54,1,0
marteen KC,,2 Round 7 xeus yetujey Round 26 AtaKaptan xeus,5 Round 3 MrFaliN xeus qRaxs Round 4 yetujey xeus qRaxs Round 20 xeus qRaxs MrFaliN Round 21 MrFaliN AtaKaptan yetujey Round 22 MrFaliN qRaxs yetujey,,,,1 Round 21 yetujey AtaKaptan,,,,62,3,0
Elite KC,,,2 Round 16 AtaKaptan qRaxs xeus Round 18 qRaxs yetujey xeus,,,1 Round 16 xeus,,,,,37,1,0
qRaxs FUT,,2 Round 9 Elite Avez Round 24 marteen Avez,1 Round 14 saadhak Elite SUYGETSU,,,,,,,,40,1,1
AtaKaptan FUT,,5 Round 1 Elite marteen Round 2 SUYGETSU Elite Round 16 marteen saadhak Round 17 saadhak SUYGETSU Round 26 Elite Avez,2 Round 4 Elite marteen SUYGETSU Round 23 saadhak marteen SUYGETSU,1 Round 12 Avez saadhak Elite SUYGETSU,,,,1 Round 4 Elite SUYGETSU marteen,,,54,0,0
MrFaliN FUT,,,,1 Round 13 saadhak marteen Avez Elite,1 Round 15 saadhak Avez marteen Elite SUYGETSU,,1 Round 1 SUYGETSU saadhak,,,,48,7,1
yetujey FUT,,2 Round 9 saadhak marteen Round 21 Elite SUYGETSU,,1 Round 11 Elite Avez saadhak marteen,,,,,,,40,0,0
xeus FUT,,3 Round 2 marteen Avez Round 8 saadhak Elite Round 17 Elite Avez,,,,,,,,,26,0,1
