,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
saadhak KC,,4 Round 11 xeus qRaxs Round 15 qRaxs yetujey Round 20 AtaKaptan xeus Round 22 xeus qRaxs,,,,1 Round 20 xeus,,,,,43,4,0
SUYGETSU KC,,4 Round 1 xeus AtaKaptan Round 7 xeus yetujey Round 10 MrFaliN xeus Round 15 AtaKaptan xeus,3 Round 14 AtaKaptan qRaxs MrFaliN Round 19 AtaKaptan qRaxs MrFaliN Round 21 xeus qRaxs yetujey,,,1 Round 19 MrFaliN,,,,,90,1,1
Avez KC,,3 Round 4 MrFaliN yetujey Round 5 xeus AtaKaptan Round 22 MrFaliN yetujey,1 Round 16 xeus AtaKaptan qRaxs,,,,,,,,42,1,1
marteen KC,,4 Round 9 MrFaliN yetujey Round 13 qRaxs MrFaliN Round 14 xeus yetujey Round 20 yetujey qRaxs,,,,,,,,,44,0,1
Elite KC,,2 Round 1 qRaxs yetujey Round 23 xeus MrFaliN,,,,,,,,,21,0,0
qRaxs FUT,,2 Round 18 Elite saadhak Round 24 marteen saadhak,,1 Round 10 Avez marteen SUYGETSU Elite,,,,,,,45,2,0
AtaKaptan FUT,,2 Round 7 Avez marteen Round 12 Elite marteen,,,,,,,,,37,1,0
MrFaliN FUT,,4 Round 3 Avez SUYGETSU Round 8 SUYGETSU Elite Round 11 SUYGETSU saadhak Round 19 saadhak Elite,,,,,,,,,66,3,0
yetujey FUT,,1 Round 23 SUYGETSU Elite,2 Round 5 Avez Elite SUYGETSU Round 6 Elite saadhak Avez,,,1 Round 23 Elite,,,,,37,0,2
xeus FUT,,5 Round 3 saadhak Elite Round 7 saadhak Elite Round 8 Avez marteen Round 18 Avez marteen Round 20 marteen SUYGETSU,4 Round 4 saadhak SUYGETSU marteen Round 17 Avez SUYGETSU Elite Round 21 Elite Avez saadhak Round 23 saadhak marteen Avez,,,,,,,,71,1,1
