,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,3 Round 5 valyn JonahP Round 12 valyn trent Round 15 trent jawgemo,1 Round 22 leaf JonahP jawgemo,,,,,,,,48,0,2
f0rsakeN PRX,,1 Round 1 leaf trent,2 Round 7 leaf trent JonahP Round 13 trent valyn leaf,1 Round 6 valyn trent JonahP leaf,,,,,,,39,1,0
d4v41 PRX,,2 Round 4 valyn JonahP Round 9 valyn JonahP,,1 Round 18 valyn jawgemo trent JonahP,,,,,,,36,0,0
PatMen PRX,,4 Round 3 JonahP valyn Round 10 leaf JonahP Round 13 JonahP jawgemo Round 19 leaf jawgemo,2 Round 2 leaf jawgemo trent Round 27 leaf trent JonahP,,,,,,,,47,8,0
something PRX,,5 Round 10 jawgemo trent Round 12 jawgemo leaf Round 14 JonahP jawgemo Round 17 trent jawgemo Round 19 JonahP trent,2 Round 11 trent JonahP valyn Round 25 leaf JonahP trent,1 Round 24 valyn leaf jawgemo trent,,,,1 Round 24 jawgemo trent leaf,,,55,1,0
valyn G2,,2 Round 14 d4v41 PatMen Round 28 something f0rsakeN,,,,,,,,,34,0,1
jawgemo G2,,1 Round 23 PatMen d4v41,2 Round 7 PatMen d4v41 f0rsakeN Round 11 d4v41 Jinggg something,,,2 Round 7 f0rsakeN Round 11 something,,,,,30,1,1
JonahP G2,,4 Round 10 something f0rsakeN Round 11 PatMen f0rsakeN Round 16 Jinggg PatMen Round 23 f0rsakeN Jinggg,3 Round 9 something Jinggg f0rsakeN Round 15 d4v41 f0rsakeN something Round 28 Jinggg d4v41 PatMen,,,,,,,,55,2,1
leaf G2,,4 Round 5 Jinggg d4v41 Round 9 PatMen d4v41 Round 20 Jinggg something Round 26 PatMen f0rsakeN,2 Round 4 Jinggg f0rsakeN PatMen Round 27 something Jinggg f0rsakeN,,,1 Round 9 d4v41,,,,,53,1,0
trent G2,,3 Round 5 something PatMen Round 8 Jinggg PatMen Round 18 f0rsakeN Jinggg,3 Round 14 something Jinggg f0rsakeN Round 21 something PatMen Jinggg Round 24 f0rsakeN PatMen Jinggg,,,,1 Round 14 Jinggg f0rsakeN,,,,51,5,1
