,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,1 Round 3 jawgemo leaf,3 Round 17 leaf JonahP jawgemo Round 18 jawgemo leaf trent Round 23 jawgemo leaf JonahP,,,,,,,,43,1,0
f0rsakeN PRX,,1 Round 14 jawgemo valyn,3 Round 7 leaf JonahP valyn Round 15 trent valyn jawgemo Round 21 jawgemo leaf trent,2 Round 11 leaf JonahP trent valyn Round 22 leaf valyn trent JonahP,,,1 Round 15 valyn jawgemo,,,,78,4,1
d4v41 PRX,,5 Round 2 jawgemo JonahP Round 7 jawgemo trent Round 13 leaf jawgemo Round 16 jawgemo trent Round 24 valyn trent,,,,,,,,,54,0,0
PatMen PRX,,1 Round 13 JonahP trent,1 Round 20 leaf JonahP valyn,,,1 Round 13 trent,,,,,28,5,1
something PRX,,4 Round 2 leaf valyn Round 14 trent JonahP Round 17 trent valyn Round 18 valyn JonahP,,1 Round 1 leaf jawgemo valyn trent,,,,,,,64,0,0
valyn G2,,3 Round 5 f0rsakeN PatMen Round 10 d4v41 PatMen Round 19 d4v41 something,,,,,,,,,44,1,0
jawgemo G2,,4 Round 1 Jinggg d4v41 Round 5 d4v41 Jinggg Round 8 d4v41 f0rsakeN Round 12 PatMen Jinggg,,,,,,,,,41,2,0
JonahP G2,,4 Round 13 f0rsakeN Jinggg Round 14 d4v41 Jinggg Round 21 f0rsakeN PatMen Round 23 f0rsakeN d4v41,,,,,,,,,39,0,0
leaf G2,,8 Round 3 d4v41 f0rsakeN Round 4 something Jinggg Round 10 something f0rsakeN Round 15 Jinggg PatMen Round 17 PatMen f0rsakeN Round 19 f0rsakeN Jinggg Round 20 something Jinggg Round 21 Jinggg something,1 Round 8 d4v41 PatMen Jinggg,1 Round 9 f0rsakeN d4v41 PatMen Jinggg,,,,,,,116,1,0
trent G2,,1 Round 22 Jinggg PatMen,1 Round 20 something d4v41 PatMen,,,,1 Round 20 PatMen d4v41,,,,44,6,2
