,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,2 Round 6 Cryocells eeiu Round 23 Asuna zander,,,,,,,,,33,1,0
jawgemo G2,,4 Round 1 Asuna Boostio Round 4 Cryocells zander Round 18 Asuna Cryocells Round 20 Cryocells eeiu,3 Round 5 Boostio Cryocells Asuna Round 11 eeiu Asuna zander Round 17 Cryocells eeiu zander,,,,,,,,56,1,0
JonahP G2,,5 Round 5 Asuna eeiu Round 7 Cryocells Asuna Round 9 Asuna Cryocells Round 19 Boostio zander Round 20 Boostio zander,,,,,,,,,44,3,0
leaf G2,,6 Round 6 Asuna Boostio Round 19 Asuna eeiu Round 21 Asuna Cryocells Round 22 Asuna eeiu Round 23 eeiu Cryocells Round 24 Boostio eeiu,1 Round 8 Cryocells eeiu Boostio,,,,,,,,56,0,1
trent G2,,2 Round 9 eeiu Boostio Round 22 Boostio zander,1 Round 7 eeiu zander Boostio,,,,,,,,59,1,1
Asuna 100T,,3 Round 1 JonahP leaf Round 2 leaf jawgemo Round 4 jawgemo JonahP,2 Round 24 trent jawgemo valyn Round 26 JonahP leaf jawgemo,,,,,,,,44,2,0
Boostio 100T,,2 Round 17 leaf valyn Round 18 jawgemo leaf,1 Round 10 leaf JonahP valyn,,,,,,,,49,5,1
eeiu 100T,,2 Round 6 jawgemo trent Round 18 JonahP valyn eeiu,,,,,1 Round 18 valyn JonahP,,,,43,1,0
Cryocells 100T,,4 Round 12 jawgemo valyn Round 14 valyn jawgemo Round 16 JonahP trent Round 24 leaf JonahP,3 Round 1 valyn jawgemo trent Round 2 valyn JonahP trent Round 3 leaf JonahP trent,,,1 Round 1 trent,,,,,49,0,0
zander 100T,,6 Round 8 jawgemo JonahP Round 13 jawgemo valyn Round 14 JonahP trent Round 16 leaf valyn Round 22 JonahP valyn Round 25 jawgemo JonahP,,,,,,,,,47,1,0
