,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,7 Round 5 zander eeiu Round 15 Cryocells zander Round 16 Boostio Asuna Round 18 Asuna eeiu Round 20 eeiu Asuna Round 24 Cryocells eeiu Round 25 Cryocells eeiu,,,,,,,,,39,2,1
jawgemo G2,,7 Round 1 Cryocells eeiu Round 5 Cryocells Asuna Round 7 Boostio eeiu Round 19 Boostio zander Round 25 Boostio Asuna Round 27 Cryocells Asuna Round 29 zander Cryocells jawgemo,,,,1 Round 29 Cryocells,,,,,40,1,0
JonahP G2,,4 Round 4 Boostio zander Round 11 Cryocells Boostio Round 16 Cryocells eeiu Round 24 Boostio zander,,,,,,,,,34,6,1
leaf G2,,7 Round 4 Asuna eeiu Round 7 Asuna Cryocells Round 11 Asuna eeiu Round 12 Cryocells Boostio Round 14 eeiu Asuna Round 23 eeiu zander Round 28 Cryocells Asuna,3 Round 2 eeiu Asuna Cryocells Round 10 Asuna Cryocells Boostio Round 21 Boostio zander Asuna,,,,1 Round 4 eeiu Asuna,,,,63,0,0
trent G2,,6 Round 17 zander Boostio Round 18 zander Boostio Round 20 Boostio Cryocells Round 21 eeiu Cryocells Round 22 eeiu Boostio Round 30 Cryocells eeiu,1 Round 9 Boostio zander Asuna,,,1 Round 30 eeiu,,,,,53,4,3
Asuna 100T,,4 Round 4 jawgemo trent Round 7 valyn trent Round 9 leaf valyn Round 17 trent valyn,,,,,,,,,43,2,0
Boostio 100T,,2 Round 2 jawgemo leaf Boostio Round 6 valyn JonahP,1 Round 26 leaf valyn trent,,,,,,,,36,1,0
eeiu 100T,,3 Round 6 jawgemo trent Round 8 JonahP valyn Round 30 JonahP jawgemo,,,,,,,,,33,6,1
Cryocells 100T,,4 Round 7 JonahP jawgemo Round 8 trent leaf Round 9 jawgemo trent Round 16 leaf valyn,4 Round 14 jawgemo trent JonahP Round 21 jawgemo valyn JonahP Round 23 trent leaf valyn Round 29 JonahP leaf trent,,,1 Round 9 trent,,1 Round 23 valyn trent leaf,,,47,1,2
zander 100T,,2 Round 15 JonahP jawgemo Round 16 trent JonahP,2 Round 12 jawgemo trent valyn Round 28 valyn jawgemo JonahP,,,2 Round 7 leaf Round 16 JonahP,,,,,44,2,1
