Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Bind,1,"""1-0""",NS,Attackers,Elimination
2Bind,2,"""2-0""",NS,Attackers,Elimination
2Bind,3,"""2-1""",TLN,Defenders,Elimination
2Bind,4,"""3-1""",NS,Attackers,Elimination
2Bind,5,"""3-2""",TLN,Defenders,Defuse
2Bind,6,"""4-2""",NS,Attackers,Elimination
2Bind,7,"""5-2""",NS,Attackers,Spike Detonation
2Bind,8,"""6-2""",NS,Attackers,Spike Detonation
2Bind,9,"""6-3""",TLN,Defenders,Defuse
2Bind,10,"""7-3""",NS,Attackers,Spike Detonation
2Bind,11,"""8-3""",NS,Attackers,Elimination
2Bind,12,"""9-3""",NS,Attackers,Elimination
2Bind,13,"""10-3""",TLN,Defenders,Defuse
2Bind,14,"""10-4""",NS,Attackers,Elimination
2Bind,15,"""10-5""",NS,Attackers,Elimination
2Bind,16,"""10-6""",NS,Attackers,Spike Detonation
2Bind,17,"""10-7""",NS,Attackers,Elimination
2Bind,18,"""10-8""",NS,Attackers,Spike Detonation
2Bind,19,"""11-8""",TLN,Defenders,Defuse
2Bind,20,"""12-8""",TLN,Defenders,Defuse
2Bind,21,"""12-9""",NS,Attackers,Spike Detonation
2Bind,22,"""12-10""",NS,Attackers,Spike Detonation
2Bind,23,"""13-10""",TLN,Defenders,Defuse
2Bind,24,"""""",,,
