Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""1-0""",LOUD,Attackers,Elimination
2Lotus,2,"""2-0""",LOUD,Attackers,Elimination
2Lotus,3,"""2-1""",SEN,Defenders,Elimination
2Lotus,4,"""2-2""",SEN,Defenders,Elimination
2Lotus,5,"""3-2""",LOUD,Attackers,Elimination
2Lotus,6,"""4-2""",LOUD,Attackers,Elimination
2Lotus,7,"""5-2""",LOUD,Attackers,Spike Detonation
2Lotus,8,"""5-3""",SEN,Defenders,Defuse
2Lotus,9,"""5-4""",SEN,Defenders,Elimination
2Lotus,10,"""5-5""",SEN,Defenders,Elimination
2Lotus,11,"""6-5""",LOUD,Attackers,Elimination
2Lotus,12,"""6-6""",SEN,Defenders,Defuse
2Lotus,13,"""6-7""",LOUD,Attackers,Elimination
2Lotus,14,"""6-8""",LOUD,Attackers,Spike Detonation
2Lotus,15,"""6-9""",LOUD,Attackers,Spike Detonation
2Lotus,16,"""6-10""",LOUD,Attackers,Elimination
2Lotus,17,"""7-10""",SEN,Defenders,Defuse
2Lotus,18,"""7-11""",LOUD,Attackers,Spike Detonation
2Lotus,19,"""8-11""",SEN,Defenders,Time Expired
2Lotus,20,"""9-11""",SEN,Defenders,Defuse
2Lotus,21,"""9-12""",LOUD,Attackers,Elimination
2Lotus,22,"""10-12""",SEN,Defenders,Elimination
2Lotus,23,"""11-12""",SEN,Defenders,Elimination
2Lotus,24,"""11-13""",LOUD,Attackers,Elimination
