Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Corrode,1,"""1-0""",GE,Attackers,Elimination
2Corrode,2,"""2-0""",GE,Attackers,Spike Detonation
2Corrode,3,"""2-1""",RRQ,Defenders,Elimination
2Corrode,4,"""2-2""",RRQ,Defenders,Elimination
2Corrode,5,"""2-3""",RRQ,Defenders,Elimination
2Corrode,6,"""2-4""",RRQ,Defenders,Defuse
2Corrode,7,"""3-4""",GE,Attackers,Spike Detonation
2Corrode,8,"""3-5""",RRQ,Defenders,Defuse
2Corrode,9,"""3-6""",RRQ,Defenders,Elimination
2Corrode,10,"""3-7""",RRQ,Defenders,Elimination
2Corrode,11,"""3-8""",RRQ,Defenders,Defuse
2Corrode,12,"""3-9""",RRQ,Defenders,Elimination
2Corrode,13,"""3-10""",GE,Attackers,Elimination
2Corrode,14,"""3-11""",GE,Attackers,Elimination
2Corrode,15,"""4-11""",RRQ,Defenders,Defuse
2Corrode,16,"""4-12""",GE,Attackers,Elimination
2Corrode,17,"""5-12""",RRQ,Defenders,Elimination
2Corrode,18,"""6-12""",RRQ,Defenders,Defuse
2Corrode,19,"""7-12""",RRQ,Defenders,Defuse
2Corrode,20,"""7-13""",GE,Attackers,Elimination
2Corrode,21,"""""",,,
2Corrode,22,"""""",,,
2Corrode,23,"""""",,,
2Corrode,24,"""""",,,
