,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,4 Round 3 Xeppaa OXY Round 10 vanity OXY Round 16 runi vanity Round 22 OXY moose Melser,1 Round 23 runi vanity Xeppaa,,,,,,,,45,0,2
keznit KRÜ,,1 Round 4 moose runi,1 Round 17 OXY runi moose,1 Round 6 vanity moose runi Xeppaa,,,,,,,54,1,0
heat KRÜ,,8 Round 2 OXY moose Round 4 Xeppaa vanity Round 5 moose Xeppaa Round 15 OXY vanity Round 18 runi moose Round 19 moose vanity Round 23 OXY moose Round 24 runi Xeppaa,1 Round 8 moose runi Xeppaa,1 Round 14 vanity OXY runi Xeppaa,,1 Round 18 moose,,,,,87,3,1
Shyy KRÜ,,4 Round 2 vanity runi Round 7 runi vanity Round 13 OXY moose Round 20 OXY runi,,,,,,,,,47,1,0
mta KRÜ,,4 Round 1 vanity OXY Round 11 Xeppaa vanity Round 13 vanity Xeppaa Round 19 OXY runi,,,,,,,,,35,6,0
moose C9,,4 Round 6 mta Shyy Round 8 keznit Melser Round 12 mta Shyy Round 23 keznit Shyy,1 Round 20 Melser mta keznit,,,2 Round 1 Shyy Round 22 Melser,,,,,55,0,3
vanity C9,,3 Round 1 keznit heat Round 11 keznit Shyy Round 19 mta Shyy,1 Round 12 keznit Melser vanity,1 Round 5 keznit Shyy mta heat,,,1 Round 5 heat mta,,,,48,2,1
Xeppaa C9,,4 Round 1 Melser mta Round 11 heat Melser Round 13 heat Melser Round 20 heat Shyy,,,,,,,,,62,5,0
runi C9,,,1 Round 16 Shyy mta keznit,,,,,,,,28,1,0
OXY C9,,1 Round 9 Melser keznit,3 Round 10 Shyy heat keznit Round 15 keznit mta Melser Round 22 heat keznit Shyy,,,,,,,,47,0,1
