,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,2 Round 7 vanity OXY Round 13 moose runi,,,,,,,,,57,5,0
keznit KRÜ,,4 Round 9 OXY vanity Round 12 moose OXY Round 15 runi vanity Round 17 runi moose,1 Round 18 runi Xeppaa moose,,,,,,,,66,0,1
heat KRÜ,,3 Round 4 OXY moose Round 10 vanity Xeppaa Round 13 vanity Xeppaa,,,,1 Round 4 moose,,,,,62,0,2
Shyy KRÜ,,2 Round 1 OXY moose Round 19 runi moose,1 Round 11 OXY vanity runi,,,,,,,,69,0,1
mta KRÜ,,5 Round 1 Xeppaa runi Round 6 runi moose Round 12 Xeppaa runi Round 15 moose Xeppaa Round 19 OXY vanity,1 Round 17 Xeppaa OXY vanity,,,,,,,,83,1,1
moose C9,,2 Round 1 heat mta Round 10 Melser keznit,1 Round 16 keznit mta Melser,,,,,,,,65,0,1
vanity C9,,,,,,,,,,,18,0,1
Xeppaa C9,,2 Round 4 keznit Shyy Round 8 mta heat,,,,1 Round 13 heat,,,,,37,6,0
runi C9,,1 Round 16 Shyy heat,2 Round 7 Melser Shyy mta Round 14 keznit mta heat,,,,,,,,63,2,0
OXY C9,,2 Round 8 keznit Shyy Round 14 Melser Shyy,,,,,,,,,48,0,0
