,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Melser KRÜ,,3 Round 5 OXY moose Round 7 vanity moose Round 10 vanity moose,1 Round 20 vanity OXY moose,,,,,,,,58,2,0
keznit KRÜ,,3 Round 3 OXY runi Round 14 moose OXY Round 18 OXY Xeppaa,,2 Round 21 Xeppaa runi runi vanity keznit Round 22 Xeppaa runi moose vanity,,,1 Round 22 moose vanity,,,,65,3,0
heat KRÜ,,2 Round 5 runi runi Round 19 OXY runi,2 Round 9 Xeppaa vanity moose Round 17 vanity moose Xeppaa,,,,1 Round 17 Xeppaa moose,,,,73,5,0
Shyy KRÜ,,3 Round 8 OXY Xeppaa Round 12 OXY runi Round 14 runi Xeppaa,,,,,,,,,44,0,0
mta KRÜ,,3 Round 2 OXY Xeppaa Round 15 runi moose Round 23 OXY Xeppaa,,,,,,,,,32,0,0
moose C9,,5 Round 3 mta heat Round 4 Melser keznit Round 7 Shyy mta Round 12 mta keznit Round 15 keznit heat,,,,,,,,,43,1,0
vanity C9,,3 Round 1 keznit Melser Round 3 keznit Shyy Round 22 heat Melser,,,,,,,,,40,2,0
Xeppaa C9,,3 Round 5 keznit heat Round 8 mta heat Round 9 keznit Shyy,2 Round 6 Shyy keznit Melser Round 12 Shyy heat Melser,,,2 Round 5 heat Round 5 heat,,,,,64,7,0
runi C9,,5 Round 5 Melser mta Round 8 Melser Shyy Round 15 Shyy Melser Round 19 Shyy mta Round 21 Shyy heat,1 Round 2 Shyy mta keznit,,,2 Round 7 Melser Round 8 Shyy,,,,,57,1,0
OXY C9,,2 Round 4 mta Shyy Round 7 keznit heat,4 Round 10 Shyy mta keznit Round 11 keznit heat mta Round 16 keznit Shyy mta Round 24 heat mta keznit,,,,,,,,59,0,0
