,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,2 Round 3 Persia Ivy Round 13 Dambi Rb,1 Round 17 Francis Rb Persia,,,,,,,,38,3,0
Kushy RRQ,,1 Round 2 Persia Rb,1 Round 1 Dambi Persia Ivy,,,,,,,,28,0,0
xffero RRQ,,6 Round 3 Dambi Rb Round 4 Dambi Persia Round 5 Persia Francis Round 9 Ivy Dambi Round 18 Rb Francis Round 23 Persia Francis,1 Round 2 Dambi Ivy Francis,,,,1 Round 4 Dambi Persia,,,,57,1,1
Monyet RRQ,,4 Round 11 Dambi Rb Round 12 Francis Persia Round 21 Persia Dambi Round 22 Dambi Rb,1 Round 14 Dambi Francis Persia Monyet,,,1 Round 14 Persia,,,,,59,1,0
Jemkin RRQ,,4 Round 5 Dambi Ivy Round 7 Francis Dambi Round 8 Rb Dambi Round 11 Ivy Francis,1 Round 16 Dambi Persia Ivy,1 Round 19 Persia Rb Dambi Francis,,,,,,,64,1,1
Rb NS,,5 Round 9 xffero Kushy Round 12 crazyguy Jemkin Round 16 Kushy xffero Round 18 crazyguy Monyet Round 24 xffero Kushy,,,,,1 Round 5 crazyguy Jemkin,,,,46,8,0
Persia NS,,2 Round 7 Kushy xffero Round 24 Monyet crazyguy,,,,,,,,,34,0,0
Dambi NS,,2 Round 15 Kushy xffero Round 20 Monyet Jemkin,1 Round 4 crazyguy Monyet Kushy,,,,,,,,40,0,1
Francis NS,,3 Round 9 Monyet crazyguy Round 17 Kushy xffero Round 19 Monyet xffero,,,,1 Round 9 crazyguy,,,,,57,0,0
Ivy NS,,7 Round 5 Monyet xffero Round 6 Kushy Monyet Round 10 Kushy xffero Round 12 xffero Monyet Ivy Round 14 Jemkin crazyguy Round 16 crazyguy Monyet Round 23 Monyet crazyguy,,,,1 Round 17 crazyguy,,,,,57,0,1
