,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
moose C9,,4 Round 2 mta Melser Round 4 keznit heat Round 11 Melser mta Round 16 Melser mta,1 Round 18 heat Melser mta,,,1 Round 2 Melser,,,,,57,1,1
vanity C9,,2 Round 14 Shyy heat Round 21 keznit mta,,1 Round 1 keznit Shyy Melser mta,,,,,,,37,1,0
Xeppaa C9,,1 Round 6 keznit heat,,,,,,,,,45,3,0
runi C9,,1 Round 9 Shyy keznit,,,,,,,,,39,2,0
OXY C9,,4 Round 6 Melser Shyy Round 8 heat Shyy Round 10 keznit mta Round 16 heat keznit,2 Round 13 mta heat Melser Round 19 mta heat Shyy,,,,,,,,54,1,0
Melser KRÜ,,4 Round 2 runi Xeppaa Round 6 moose Xeppaa Round 11 OXY Xeppaa Round 22 OXY moose,1 Round 15 Xeppaa moose OXY,,,,,,,,60,0,0
keznit KRÜ,,6 Round 2 vanity OXY Round 3 OXY vanity Round 9 moose OXY Round 17 OXY moose Round 22 runi vanity Round 23 runi moose,,,,,,,,,69,1,1
heat KRÜ,,2 Round 5 moose Xeppaa Round 23 Xeppaa OXY,1 Round 16 moose runi Xeppaa,,,,,,,,37,5,0
Shyy KRÜ,,3 Round 4 OXY vanity Round 12 vanity OXY Round 20 OXY moose,,,,1 Round 16 OXY,,,,,39,0,2
mta KRÜ,,4 Round 10 runi moose Round 12 runi moose Round 18 runi OXY Round 21 moose Xeppaa,2 Round 17 vanity runi Xeppaa Round 20 vanity Xeppaa runi,,,,,,,,73,2,0
