,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,1 Round 9 jawgemo JonahP,1 Round 23 jawgemo trent JonahP,,,,,,,,27,0,0
artzin MIBR,,,3 Round 3 JonahP valyn jawgemo Round 7 jawgemo leaf JonahP Round 8 JonahP valyn leaf,,,,1 Round 8 valyn leaf,,,,50,6,1
aspas MIBR,,5 Round 5 JonahP jawgemo Round 9 leaf valyn Round 12 valyn jawgemo Round 13 jawgemo trent Round 14 JonahP trent,2 Round 19 jawgemo JonahP trent Round 24 jawgemo JonahP trent,1 Round 25 trent jawgemo JonahP valyn,,,,,,,62,0,0
xenom MIBR,,5 Round 10 valyn JonahP Round 18 jawgemo JonahP Round 19 leaf valyn Round 20 JonahP valyn Round 24 leaf valyn,1 Round 26 leaf JonahP valyn xenom,,,,,,,,44,0,1
Verno MIBR,,4 Round 4 valyn JonahP Round 13 JonahP valyn Round 17 leaf JonahP Round 28 leaf JonahP,,,,,,,,,53,1,1
valyn G2,,5 Round 5 cortezia aspas Round 8 aspas Verno Round 20 aspas cortezia Round 27 cortezia Verno Round 28 cortezia aspas,,,,2 Round 5 aspas Round 26 xenom,,,,,43,0,1
jawgemo G2,,5 Round 5 artzin Verno Round 6 Verno artzin Round 7 aspas cortezia Round 16 xenom artzin Round 22 aspas artzin,1 Round 2 xenom cortezia Verno,,,,,,,,40,0,1
JonahP G2,,,3 Round 15 aspas cortezia Verno Round 16 Verno cortezia aspas Round 21 xenom artzin cortezia,,,1 Round 15 Verno,,,,,38,5,0
leaf G2,,8 Round 1 aspas xenom Round 2 aspas artzin Round 3 cortezia aspas Round 6 cortezia aspas Round 11 Verno artzin Round 12 Verno artzin Round 14 cortezia xenom Round 15 xenom artzin,1 Round 4 artzin xenom Verno,,,,,,,,46,1,0
trent G2,,6 Round 11 cortezia aspas Round 20 xenom Verno Round 21 aspas Verno Round 22 cortezia xenom Round 25 xenom artzin Round 27 aspas artzin,2 Round 10 xenom cortezia Verno Round 28 artzin xenom Verno,,,,,,,,72,4,0
