,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,2 Round 8 trent jawgemo Round 9 trent JonahP,,,,,,,,,47,0,0
artzin MIBR,,,1 Round 20 leaf trent jawgemo,,,,,,,,34,4,0
aspas MIBR,,3 Round 3 valyn JonahP Round 6 trent JonahP Round 10 trent valyn,,,,,,,,,48,0,0
xenom MIBR,,1 Round 20 valyn JonahP,3 Round 6 jawgemo leaf valyn Round 11 leaf valyn jawgemo Round 15 JonahP jawgemo valyn,,,1 Round 15 valyn,,,,,58,1,2
Verno MIBR,,6 Round 1 valyn JonahP Verno Round 3 jawgemo trent Round 7 jawgemo leaf Round 8 valyn JonahP Round 10 leaf jawgemo Round 17 trent jawgemo,,1 Round 5 jawgemo JonahP trent valyn,,1 Round 8 JonahP,,,,,73,0,1
valyn G2,,3 Round 6 artzin Verno Round 7 Verno xenom Round 8 artzin aspas,3 Round 9 Verno xenom aspas Round 15 cortezia Verno artzin Round 18 cortezia xenom artzin,,,,1 Round 7 xenom Verno,1 Round 9 aspas xenom Verno,,,74,5,0
jawgemo G2,,4 Round 2 xenom artzin Round 9 artzin cortezia Round 11 Verno artzin Round 20 aspas cortezia,,,,,,,,,26,0,0
JonahP G2,,,2 Round 16 artzin Verno xenom Round 17 artzin cortezia Verno,,,,,,,,40,4,1
leaf G2,,4 Round 1 artzin cortezia leaf Round 12 aspas xenom Round 13 xenom Verno Round 21 artzin aspas,2 Round 5 aspas Verno cortezia Round 7 artzin aspas cortezia,1 Round 14 artzin xenom Verno cortezia,,,,,,,74,0,0
trent G2,,3 Round 18 aspas Verno Round 19 Verno xenom Round 21 cortezia xenom,,,,1 Round 18 Verno,1 Round 19 xenom Verno,,,,42,0,2
