,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,4 Round 2 Papi Deryeon Round 8 Papi UdoTan Round 10 Kr1stal Papi Round 12 Papi Kr1stal,,,,,,,,,59,0,0
t3xture GEN,,,1 Round 7 Papi Deryeon Kr1stal,,,,,1 Round 7 kellyS Kr1stal UdoTan,,,44,0,1
Foxy9 GEN,,3 Round 2 UdoTan Kr1stal Round 13 UdoTan kellyS Round 17 kellyS Kr1stal,,,,,1 Round 17 kellyS Kr1stal,,,,48,0,0
Ash GEN,,2 Round 12 kellyS UdoTan Round 17 Deryeon UdoTan,1 Round 1 UdoTan Kr1stal Deryeon,1 Round 16 UdoTan kellyS Papi Kr1stal,,,,,1 Round 16 Papi kellyS Kr1stal UdoTan,,74,4,2
Karon GEN,,3 Round 5 kellyS Papi Round 13 Papi Deryeon Round 14 kellyS Deryeon,2 Round 4 kellyS Deryeon Kr1stal Round 18 UdoTan kellyS Papi,,,,,,,,46,2,0
UdoTan GE,,5 Round 9 Munchkin Karon Round 11 Karon Munchkin Round 12 t3xture Munchkin Round 15 t3xture Ash Round 16 t3xture Karon,1 Round 7 Foxy9 Karon t3xture,,,,,,,,78,1,0
Kr1stal GE,,3 Round 5 Foxy9 Karon Round 6 Karon Ash Round 17 t3xture Ash,1 Round 3 Ash Karon t3xture,,,,,,,,52,5,1
kellyS GE,,4 Round 4 Foxy9 Munchkin Round 15 Karon Foxy9 Round 16 Foxy9 Munchkin Round 17 Munchkin Karon,,,,,,,,,49,0,0
Deryeon GE,,2 Round 6 Foxy9 Munchkin Round 11 t3xture Foxy9,,,,,,,,,34,0,0
Papi GE,,2 Round 13 Munchkin Ash Round 14 Karon Ash,,,,,,,,,42,1,0
