Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Split,1,"""0-1""",SEN,Defenders,Elimination
2Split,2,"""0-2""",SEN,Defenders,Elimination
2Split,3,"""1-2""",C9,Attackers,Spike Detonation
2Split,4,"""1-3""",SEN,Defenders,Defuse
2Split,5,"""2-3""",C9,Attackers,Elimination
2Split,6,"""3-3""",C9,Attackers,Elimination
2Split,7,"""3-4""",SEN,Defenders,Defuse
2Split,8,"""4-4""",C9,Attackers,Spike Detonation
2Split,9,"""5-4""",C9,Attackers,Elimination
2Split,10,"""6-4""",C9,Attackers,Elimination
2Split,11,"""6-5""",SEN,Defenders,Elimination
2Split,12,"""6-6""",SEN,Defenders,Defuse
2Split,13,"""6-7""",C9,Attackers,Elimination
2Split,14,"""6-8""",C9,Attackers,Elimination
2Split,15,"""7-8""",SEN,Defenders,Elimination
2Split,16,"""8-8""",SEN,Defenders,Elimination
2Split,17,"""9-8""",SEN,Defenders,Elimination
2Split,18,"""10-8""",SEN,Defenders,Defuse
2Split,19,"""11-8""",SEN,Defenders,Time Expired
2Split,20,"""12-8""",SEN,Defenders,Defuse
2Split,21,"""13-8""",SEN,Defenders,Elimination
2Split,22,"""""",,,
2Split,23,"""""",,,
2Split,24,"""""",,,
